node,total_fee,capacity,routed_payments
03ac61c971d146787a036f75e80a9fbede238a75d0c396f1fe996def00f0ac5dbe,2305,911716269,1
0201c7d931c2d41fabbf92000db705cffff35fcca3a6a18576a293a1fed3fb5c65,53,108979215,1
025311e2ef0a3480ab7d477fdb3242701b323b0c5af1c07db6af46ae24e6d9d341,1100,8049279,1
02b103f2cfb227cca4a0ba76d0ba102e31b85df92976a3d6541f47f5abf84b5944,110,207512873,2
026ec3e3438308519a75ca4496822a6c1e229174fbcaadeeb174704c377112c331,2006,478507966,5
02aace31b8120e29cfc29d991b63fe8614cddd3fbf6148431cc3a68932c363ed29,4004,183494575,4
02150e753d33ecf6d2de4173cc1ce941d9bf8900de7f4407ac3df5e078df91dcce,3200,408173748,8
0330c4004c6b9940f37f6885e8d476f7a92b53197a0bb7f2f760ba2f4088283666,825,25587879,3
024a8228d764091fce2ed67e1a7404f83e38ea3c7cb42030a2789e73cf3b341365,30300,679250935,3
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,2000,2923230283,11
0318ac9faa9629e7da08819bc8fe0dd2ae3044d69b1b2283a63479acffeb968483,22,587349617,2
035b2e6b80a4105a6f3b30e895d4d22355cec5373266d70e92ce818c879f26a005,11002,682303215,2
02f6d5e9753b32ddd3c5f7f434e41c641f91fefa98de0de418a33a9217bb111846,257,729410402,4
02f326f751c6530540623e28b6754c5ef4fb15a5e29d6523445ec8784bbdc25241,1003,121395000,1
0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,235,2696328803,10
03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,16349,1967574871,13
03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,5249,1826195294,10
03284f74651198c2c35952a8e0204e68a824455f329f799c1368feb850572036e9,1001,94700000,1
02e9046555a9665145b0dbd7f135744598418df7d61d3660659641886ef1274844,7995,3886812012,8
031015a7839468a3c266d662d5bb21ea4cea24226936e2864a7ca4f2c3939836e0,21622,2399409089,31
02e64fe6817aa4704dd9a195b06a7b50a211bfc39dabcc92089a2649dd21d9b1c5,2,130116522,1
034a7b1ac1239ff2ac8438ce0a7ade1048514b77d4322f514e96918e6c13944861,0,525385910,1
022ef700bae7557ddec5e49a4cd39028de40d2a9a56202a57b2a0431da2713256c,1,173578397,1
03b006c37dfb8681e5db9f513386d06c9d18bd514fae5d79a7ed2d5991c7d57330,15169,3290555928,16
02816caed43171d3c9854e3b0ab2cf0c42be086ff1bd4005acc2a5f7db70d83774,4307,2528348888,3
03683e95c542d5aae980b2cb346b6e5ff2416222b6962cf3f23dfbf4f93b409643,1010,212601842,1
0294fd62bc6f4ad2804dfb01237baaf8b8dd5646cf60639e6586c5a1d9d4ed01f4,1136,1482749320,4
021c97a90a411ff2b10dc2a8e32de2f29d2fa49d41bfbb52bd416e460db0747d0d,42198,3136984772,3
02a80fbf917ef6f6d47fe764114bae9799807e0169b3d919ddfe4cc49ed0406b88,77000,121500000,7
03525a26e79adf5793bb9e2747ea7d0d925bf8157362148f3b5da6e1c855be07bf,2305,55387855,1
0273a1031ba0596348411c993a98d1efd20c3a19bcc2c078aa5faff6e475f46ce7,4004,37277215,4
022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,2897,2593056270,12
028a8e53d70bc0eb7b5660943582f10b7fd6c727a78ad819ba8d45d6a638432c49,1002,2474706561,4
0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,8969,3532087822,18
03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,1070,3298095817,2
0294967f3327884442de266e865f21c2812d5bce7c1081d375c55f6e47322bcc72,1001,56320000,1
02de11c748f5b25cfd2ce801176d3926bfde4de23b1ff43e692a5b76cf06805e4a,1001,2997239653,4
0387dd01fe2b154c7e9002d9e66be0c4e47d90433bb184b6e609be24d73c6be698,1000,100900000,1
02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,1001,376287383,1
03a302b07e57cc167a5c52f3bf917bc708b89f852828a0c7e1419e8eddcd97daed,5132,1021476389,10
