node,total_fee,capacity,routed_payments
031c7ecff228dfe6054307ee49c8616998af5f8d4436f13c07d211aeb6c0ec87f7,1245,1205732524,1
03ac80cae732282e57f23c8c5dc5ae5dd86a77dcb378213c36cecfd28a2aa04339,6225,1041438433,5
0395a7b27c7597efab6af5806081e6f4d9e65003b100b6d6ace892bcfdbcb5e741,1245,2623875215,1
027cd974e47086291bb8a5b0160a889c738f2712a703b8ea939985fd16f3aae67e,1245,3101063275,1
02ff30e83896d453cfc89ff4dd06d23d793b7246f154c210324adc1d42c849ce74,1245,1085608845,1
023d49fd88692d4d1f366ee8ffa9dfe979c2266b036b440928e86cf3abe28d1894,1245,1110222870,1
03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,1245,1203107714,1
0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782,1245,2207114521,1
02bc400b9df471549c1a2071a61be27460e9726d3399370671514dd8356606bd81,1245,394540489,1
03c1a8ccc5c83b37059a3efbb72e633c0897172f2550475b93bdc14b5ca243a0d1,1245,1168151150,1
03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,2490,2355943028,2
0294fd62bc6f4ad2804dfb01237baaf8b8dd5646cf60639e6586c5a1d9d4ed01f4,1245,1482749320,1
032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,1245,2252499879,1
03ec512342aeee370b53d9fd12dbd5283dcd670d248018b3a1cf537313e76e6a2d,1245,1189510182,1
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,1245,5169604101,1
03c9b47af55d8c13dc4c764e5d0e6a02b7498160f7533f015bf0c107dec00c008b,1245,844682940,1
02a04446caa81636d60d63b066f2814cbd3a6b5c258e3172cbdded7a16e2cfff4c,1245,1739674539,1
0256bf97644dd1d839aadd76e2351c1b6bb8173bb9f5ea4affb07075f880e52302,1245,1331458553,1
0202e7727ee46d943a44c7bf0dce14220a839630dee67d03446bf935178b55a0df,1245,2257556274,1
020a1df50b701331a29782093210460b10eee0ac5ef6a01b9c51dff9b8fddf5fb0,1245,432566540,1
02d0e03736cbfc73f3c005bc3770327df0e84bd69bc8e557c279887344deb8bce2,1245,707074517,1
