node,total_fee,capacity,routed_payments
0311edbceea21b34be1c33df0fcebeaebc4061ba4212146ac46134c487a44d4450,1049,329393803,1
037137bfc7eb504260f36872a0fcf76d1a87b3dcd6f95ddb1798901b265240397a,1049,225190000,1
0336a970065e4b4080b6e38229576e7a89a350bd94591437aa9cfc92c5e729e1a8,1049,34000000,1
02816caed43171d3c9854e3b0ab2cf0c42be086ff1bd4005acc2a5f7db70d83774,6294,2528348888,6
03683e95c542d5aae980b2cb346b6e5ff2416222b6962cf3f23dfbf4f93b409643,1049,212601842,1
0294fd62bc6f4ad2804dfb01237baaf8b8dd5646cf60639e6586c5a1d9d4ed01f4,6294,1482749320,6
0261d1b9535b00ceb9ff0fb75e2503e468f2502670be4637271b71e8749a9c024f,1049,259552956,1
03525a26e79adf5793bb9e2747ea7d0d925bf8157362148f3b5da6e1c855be07bf,1049,55387855,1
022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,8392,2593056270,8
0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,2098,3532087822,2
03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,4196,3298095817,4
02c1d72c2fecc8df99351d3959d1f419475b5c35eb38a88ad7e7b9908eef54735f,1049,39200000,1
02de11c748f5b25cfd2ce801176d3926bfde4de23b1ff43e692a5b76cf06805e4a,5245,2997239653,5
02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,1049,376287383,1
02b56712f65c281a1eacee0bb034699a716535a1c8ae1c912e232893d4ad27d3a7,1049,512877195,1
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,7343,2923230283,7
024d2387409269f3b79e2708bb39b895c9f4b6a8322153af54eba487d4993bf60f,8392,1947352882,8
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,7343,2648316440,7
030995c0c0217d763c2274aa6ed69a0bb85fa2f7d118f93631550f3b6219a577f5,12588,3263766690,12
021f98b9898720f8633c93faf0aa54ab399d277464e502d1111b233c2cf4064828,4196,1240741251,4
0202e7727ee46d943a44c7bf0dce14220a839630dee67d03446bf935178b55a0df,3147,2257556274,3
02ff30e83896d453cfc89ff4dd06d23d793b7246f154c210324adc1d42c849ce74,5245,1085608845,5
03dc686001f9b1ff700dfb8917df70268e1919433a535e1fb0767c19223509ab57,5245,1017676231,5
03673a51181ab41737b0bcf191ea65cc5a925e42b07449ef915a3ea99323a46adb,5245,878725784,5
02c1321de5a127023115b90f33ae1244349269f5d18d3ea4014be697e700c07ccc,3147,1858821928,3
036b53093df5a932deac828cca6d663472dbc88322b05eec1d42b26ab9b16caa1c,4196,4211950726,4
03abdec0fc6d28cfc127cf2b769a8ea2a15f9c8f297b994fbfa4b0f40e7582c460,1049,9400000,1
028ed014b2538ac28e60e50e1980153d3796224719b6a17197e33ca4460df0160d,1049,131646908,1
02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b,7343,2076713763,7
03d32e5618df518e911e2c0bf4686e9d236ae9ab0afd442f0a5de28b74d64338b3,1049,269726580,1
02e12fea95f576a680ec1938b7ed98ef0855eadeced493566877d404e404bfbf52,1049,106955551,1
0204a91bb5802ad0a799acfd86ef566da03d80cc9e13acb01e680634bf64188a0d,7343,1116605487,7
03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,7343,1826195294,7
0395a7b27c7597efab6af5806081e6f4d9e65003b100b6d6ace892bcfdbcb5e741,6294,2623875215,6
029c20772e97f6ce82d2dd15f589182d4fd1d15c582819fe017da7d8215f534dc1,1049,136539116,1
03c1a8ccc5c83b37059a3efbb72e633c0897172f2550475b93bdc14b5ca243a0d1,5245,1168151150,5
0337694505123a12a8fadd95523dcc235898ad3b80a06e4a63ca26fed68dd0d17c,2098,1411626761,2
0344c8facc0373c4c45e13b08bc7d190c8aaee895e8b726b1472e1bc57a2eefac1,1049,273246727,1
02acd93e3352fd59066ca3f23e8865de1926301e8be03c6a52f0f7e43533fe9888,1049,68501407,1
033878501f9a4ce97dba9a6bba4e540eca46cb129a322eb98ea1749ed18ab67735,1049,1587151974,1
03d35779ff612c574b92494d74300ce467e0eb510181a6ae3eb74d8ada891d82aa,3147,1561279637,3
03c8eaed66353ca6678ab1b32b5f59d149dda22f951ae61beacb0afd02af12b6be,1049,639953291,1
03e3185014c9330e8797432e31fc7e2ea40b644ebdd89a6076aff4564a3c8a16f7,1049,244828075,1
03e036c7da199f4dd1f2ea0eaedf2ba6142850553671cdc7d502ec382173ba9396,1049,307331458,1
0318ac9faa9629e7da08819bc8fe0dd2ae3044d69b1b2283a63479acffeb968483,2098,587349617,2
02540da48be9149f7a1dbc0df2852331759e9084e3f02e7ceac0bbfba9a18cfb68,1049,18392738,1
03a6daac0ca23f681f86f7a3dba5674ae5eaa5c171571ab1ece5bf10c0ad7b4c4e,6294,1137432525,6
02f63f49339c8b438c3291ab21e35d1b5642ac2360240068b5ecd3fd5183f2c042,2098,474608529,2
0294ac3e099def03c12a37e30fe5364b1223fd60069869142ef96580c8439c2e0a,9441,4889287646,9
0378d8b9a46189371ece70870b39e8a80f80f952c967289d7234b99b176577a212,1049,292870573,1
02f324df7694f57b7d800d5a64f62fb226eabc8fbacb997f3ac5cd230e37944fbf,1049,978676539,1
024f8c0d5a49fedffd249ea1ce5050b500bd2d86286f5ee0acc0e9e2ed62aa6a67,1049,172556215,1
027933275fb4ecb082880baf7774741ef7af1f8ec18d858ce9837ffcfac0da8250,3147,322320000,3
03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,8392,2825495195,8
02676da411bd1afc62df33152461b6d51b8da6a7381e379ae0f26119e0f44a5317,1049,237441078,1
0325bb9bda523a85dc834b190289b7e25e8d92615ab2f2abffbe97983f0bb12ffb,3147,1851653439,3
020d1617e27ac022395352f2b3774969593d3d6ddff6fb117d820a9dda8da45217,1049,1523033418,1
037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,2098,4545040370,2
03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,5245,1967574871,5
031c7ecff228dfe6054307ee49c8616998af5f8d4436f13c07d211aeb6c0ec87f7,2098,1205732524,2
026db2cbf3d8ab4a4c01eed2df432d20cf0a13136402097574209d2595cb9e9d93,2098,673489156,2
03b006c37dfb8681e5db9f513386d06c9d18bd514fae5d79a7ed2d5991c7d57330,5245,3290555928,5
0299797daa21faa6e4151517b286c41d4c7a8cb21fbfba59ca3bcd21a9f8392bd4,1049,1161264409,1
03ec330f71b899ea76cd4a0d748496e79b062ca584e38670e0b6ea3b41c854228b,1049,10920000,1
023d70f2f76d283c6c4e58109ee3a2816eb9d8feb40b23d62469060a2b2867b77f,1049,789402897,1
03b2f50ef9bf37a0dac0f5befea1bd971068bfa495e0ff6a1035f5850b3bc6e837,1049,43541480,1
03db7afbcf3d7ab282d976d2a73c6537cc2cb26b96cdc08f88d05bb492f53caa6b,1049,68623258,1
0377f626255c4b6938becd925bcc422cf2662bfa03df7008b5dfd7356db50d2bef,1049,1463098846,1
03ec512342aeee370b53d9fd12dbd5283dcd670d248018b3a1cf537313e76e6a2d,3147,1189510182,3
03a302b07e57cc167a5c52f3bf917bc708b89f852828a0c7e1419e8eddcd97daed,2098,1021476389,2
029a6945224bc4ad91881b0a8c795d4698d42811b109862003053032e5d51cb70e,1049,41009625,1
02908ac814dad393e8a287a28c041ed8eab44cddbb47c1cd8c01c362fa2024ddcf,1049,286868099,1
02f4c77dcf12255ccf705c18b8d6b95e4f884910bf61e8aa21242607193a79da1b,1049,945608895,1
0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,3147,2696328803,3
037f990e61acee8a7697966afd29dd88f3b1f8a7b14d625c4f8742bd952003a590,13637,2935109064,13
025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5,2098,2212006139,2
03cfa83324769bf02afb9b501b3cf4184621324d1e7e71995dd1cc6f37cfe16651,1049,92486113,1
03d1e805c38257b713340049745ff5a15d9ee5d733517a1d48a956815c9482055c,4196,2493292371,4
02731b798b39a09f9f14e90ee601afb6ebb796d6e5797de14582a978770b33700f,3147,318697723,3
0302536817c335e45bcd0b10b78fd06bc246609405d98eb64672410dce04f49e5f,3147,356847340,3
03f2f3b5ac54d7b4fbecc0978888b66fe318af6595b6344ba7a2368e61075ffc98,2098,745205600,2
02d1b7cd61582a850f54d3162dc1f25bf12ee7e5a348fe0812fde7b7af6dbdda42,1049,58870000,1
026af41af0e3861ba170cc0eef8f45a1015125dac57c28df53752dcaeea793b28f,2098,1083987110,2
027cd974e47086291bb8a5b0160a889c738f2712a703b8ea939985fd16f3aae67e,2098,3101063275,2
0250baf7a558091eb9c93f43d595b795db61bd2b55ca016d8682fd310cb1b81e6c,2098,1266768286,2
028ed6a716c1aee73540975a75d70591a4b755a28e46ef7d6b756637d1e637cd32,1049,122326268,1
02d419c9af624d0e7a7c90a60b9ffa35f4934973a9d7d3b4175cc3cc28b7ffcde1,2098,461022524,2
03907e54189de1b769a408649fb594764e7ae66f30a51c8104d32c28fb2a67c4d0,1049,272500000,1
023d49fd88692d4d1f366ee8ffa9dfe979c2266b036b440928e86cf3abe28d1894,3147,1110222870,3
0372bd00e7c43efd583623d8fa688141b91e00d0ad65b29b630bf7188804da50aa,1049,195976935,1
031015a7839468a3c266d662d5bb21ea4cea24226936e2864a7ca4f2c3939836e0,5245,2399409089,5
02868e12f320073cad0c2959c42559fbcfd1aa326fcb943492ed7f02c9820aa399,1049,498793194,1
033533e2db6311c1d417d41279c067d8713ad8a7d577a0d91e65df2f6a82c5b862,1049,811496380,1
02d0e03736cbfc73f3c005bc3770327df0e84bd69bc8e557c279887344deb8bce2,2098,707074517,2
03355e6b094ea452ea33a453503d19581778f784af4558c1ba620a5aec9de0e40c,1049,582939540,1
0285248c6b41934d538e8ff1d4c8448d6329a2756ffaef66e4384d7d00bc4e0e99,2098,1837500000,2
03b23046078ca0ea286980a53fc90ee9016553e8109a9bc00f311a6c682184b881,1049,493797634,1
021e7ea08e31a576b4fd242761d701452a8ac98113eac3074c153db85d2dcc7d27,1049,422981645,1
02d4b432058ec31e38f6f35d22a487b7db04c4bf70f201f601b66f7b4358242b03,2098,994561148,2
02bd2ed32599f0a52ce507ee18366623e51c639f7f5729e9b9029799cd6d8bb8cd,1049,291132437,1
03d6f80df785288de2fe5de19f24ba8a1db3d20647a88d0a903be9de3e7bb8fce1,1049,518513784,1
02f765f7dc76002a49990ae9cea7d493c13685b071d5743445f79ec8b5dc52329e,1049,54854277,1
03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,1049,384621324,1
02706615689751e54479b21f2ff900b698a30ce7f91141b087f93c237ea16a3928,1049,42500939,1
0340796fc55aec99d8f142659cd67e19080100a98ea14e8916525789b57e054eb3,1049,1016322365,1
03ac80cae732282e57f23c8c5dc5ae5dd86a77dcb378213c36cecfd28a2aa04339,3147,1041438433,3
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1049,753641605,1
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,3147,2951001562,3
030fc2010b9ebb09e60a536ce94bbc7460dd880938f97e1e57f64e1dc84e4bc94e,1049,202642105,1
02f6d5e9753b32ddd3c5f7f434e41c641f91fefa98de0de418a33a9217bb111846,3147,729410402,3
02b39b76e521ef420d232dc8bb2cd7599b06bf8732d91bb516ef7f1d86914145e8,1049,136354430,1
0384da47bf60105cc1038d6e6a8704e20b3a6fb35a4100a08bbaff4b37a30c21a2,1049,157345147,1
03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,2098,1203107714,2
027b510a7c40bc1aab58345eedad23062578a5647d13a69ed5a2b90290de2faa81,1049,54605000,1
03facb07b0923165778ea4cd8a59f07dce1000fc5810f5beb82a4a7f852a4b453f,1049,4040000,1
02edf8140c98fe67726eaeba069aea6d5104aef9081c211228dc0df028bc49cdfa,1049,25609000,1
035d6f5b496f0a8bd3a05fb40b8bf7423afed11a8f2671a1980f6911b1be1685eb,1049,139663804,1
02a0c9089ace681ef4e6ae5310b028d9c2a09187bfbc616da6251e3d08801851b8,1049,1287494533,1
032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,1049,473019532,1
03cda3c7f11c0f63806b4910c7e00d133bc942fe66512fbb97fc239d892568fc13,1049,569087396,1
03c9b47af55d8c13dc4c764e5d0e6a02b7498160f7533f015bf0c107dec00c008b,1049,844682940,1
03f7469b18eca3b4641f90c1f3b7fb418dab9701276590b4011f7f660161e7211a,1049,44365016,1
03fd105d7df6595d5a36f016b8ff9ca74e5474e29593c4bba85f4d7ad4663bc5ee,1049,270398448,1
031858f9b8118cb968412aebe9971b9b16a1b90e8bf5bbcfc5046926567f1dfd3f,1049,13120000,1
024365b53274e78d6b376976f0555f94318927b041a1dc9d793a08bf906869d3f4,1049,918377215,1
033f6152ad78709985dc9bf7fbbddf2ea0255dd60c97205bb1dcec2db4185baa1a,1049,311493030,1
0340f8fa6bc058df204691bc1c965de041e550d8ef0512d22007d4cab7ebd7a536,1049,386491980,1
02765a281bd188e80a89e6ea5092dcb8ebaaa5c5da341e64327e3fadbadcbc686c,1049,67862847,1
02cf4f3a8ecdda9f75ff8cc78c40594a725b46f5fca78c5bbf0cff935e60cc1357,1049,4000000,1
02cb885657f8cb1ccf0c925f55a2c017d2a7d4acdab93f2597e2d478b3f0260215,1049,140341047,1
03518e3891db562e973bd50b77af25184ec8eef17a02f02a2cee16f06635c9e9fd,1049,28000223,1
03ac61c971d146787a036f75e80a9fbede238a75d0c396f1fe996def00f0ac5dbe,1049,911716269,1
0215bea618806194ad88b80de8bc11c6391edb2fa1beeea6174305856596faeee8,1049,177054395,1
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,1049,768249398,1
0205d9b3537e4c212c59a52e1a7fe7080b521f6f88b3fb34dd57e5a54a80a8dcdb,1049,296186709,1
0369a6185476b5d0372f526bc99d7614ff83fc0bfb11821b6e3c978ee64bcc865c,1049,424215540,1
032ebdae3314f072acd70e66e18572e6ba27f96918009369585e7cdcf36af3cf9e,1049,145447391,1
032e8faa455d3e45e24aa04e36634e23e8a382be6bfbd9184b23b2d8e7438d0821,1049,68790000,1
02968a0d2f8e2d467efebe9c1097583cab899fd095435469dd6b86881f9d61bf15,1049,173038840,1
0256bf97644dd1d839aadd76e2351c1b6bb8173bb9f5ea4affb07075f880e52302,1049,1331458553,1
02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420,1049,927990380,1
02644f80b5d32ed9a9888690571159692a17d7ead7db2df5124a8e2a72a8447d30,1049,826651287,1
0200cf174ef5c6abbdd2f8ab87d1628c83a99a309266465e9c7cde14fb6d5882a9,1049,363736667,1
02f40890af885da4673f0ee9725ee74bb2c66d6491cc4334056a2701057993e61d,1049,189470432,1
