node,total_fee,capacity,routed_payments,ratio
023d70f2f76d283c6c4e58109ee3a2816eb9d8feb40b23d62469060a2b2867b77f,1001,488380708,1,2.0496305107940504e-06
02d9cc40c92433c44bdc0a65aef373f8cddf9e296ea4fac5e33618d6a48578dcb5,3000,244592035,1,1.2265321722352898e-05
0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,521,386671944,2,1.3473954034792863e-06
03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,1001,2128794769,1,4.7021911861903864e-07
HCN_033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025,2992,39040413963,5,7.663853162099218e-08
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,2002,20484370825,2,9.773304814208273e-08
025e5019685002fe76b46cbde6d84500e674ac33863fea3ab490ea72e1ad8974be,1499,87938260,1,1.7046050262991332e-05
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,1001,5931179407,1,1.6876913195689478e-07
021c97a90a411ff2b10dc2a8e32de2f29d2fa49d41bfbb52bd416e460db0747d0d,1250,3166896203,1,3.947082316167721e-07
03d1e805c38257b713340049745ff5a15d9ee5d733517a1d48a956815c9482055c,1100,1270074976,1,8.660906015677613e-07
037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,1001,9624846146,1,1.0400166244901553e-07
03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,1000,1700368036,1,5.881079735846081e-07
02816caed43171d3c9854e3b0ab2cf0c42be086ff1bd4005acc2a5f7db70d83774,9,581358043,1,1.5480993354038794e-08
02b56712f65c281a1eacee0bb034699a716535a1c8ae1c912e232893d4ad27d3a7,1338,273822216,1,4.886382191867149e-06
0204a91bb5802ad0a799acfd86ef566da03d80cc9e13acb01e680634bf64188a0d,50,991441135,1,5.043163757775695e-08
03037dc08e9ac63b82581f79b662a4d0ceca8a8ca162b1af3551595b8f2d97b70a,1250,16236338532,1,7.698780100799145e-08
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,750,21450671256,1,3.496394080396045e-08
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,2800,6941857656,3,4.033502469731425e-07
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,9,1643721259,1,5.475380908241937e-09
029efe15ef5f0fcc2fdd6b910405e78056b28c9b64e1feff5f13b8dce307e67cad,1001,1020286415,1,9.810970579276017e-07
022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,0,1418823257,1,0.0
02f86a5d20b0fa6c516ff26234b8080a239f021188bfcbb66dd9e8b6a7603a21df,1001,23000000,1,4.352173913043478e-05
02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,20,4274263109,1,4.679169131607148e-09
03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,0,1351549690,1,0.0
0229ba89bd21cad840ba50ea2bdc86d9e709318965d42bb7ef7609c191be7b8fd8,233,345914209,1,6.73577418729278e-07
035e4ff418fc8b5554c5d9eea66396c227bd429a3251c8cbc711002ba215bfc226,1001,8828416516,1,1.1338386653890402e-07
02cc79b8d771cc79d323bd71e54ef1780cab50e7c0ef2a4beb625fc9dcbbcc6d24,1001,67765721,1,1.4771480111603919e-05
031f2669adab71548fad4432277a0d90233e3bc07ac29cfb0b3e01bd3fb26cb9fa,1001,452807892,1,2.210650515782088e-06
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,3000,15042323281,1,1.994372773379567e-07
035f5236d7e6c6d16107c1f86e4514e6ccdd6b2c13c2abc1d7a83cd26ecb4c1d0e,1001,4238087553,1,2.3619143953065003e-07
02baf137993ae5da2ba45094e52b4ccf72588b059d32a7401c9759a42d9b68f114,36,476393613,1,7.556776375169413e-08
HRN_026209a739dbf4ab8c73db56773a61247e92fecc53ec5c8f7ae41f6d11fec64a04,15000,172883492,1,8.676363385811295e-05
