node,total_fee,capacity,routed_payments,ratio
0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,2002,386671944.0,2,5.177515542736144e-06
02b56712f65c281a1eacee0bb034699a716535a1c8ae1c912e232893d4ad27d3a7,1001,273822216.0,1,3.6556566323311033e-06
02816caed43171d3c9854e3b0ab2cf0c42be086ff1bd4005acc2a5f7db70d83774,200,581358043.0,1,3.4402207453419545e-07
03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,1338,2522864617.0,1,5.303495046797432e-07
0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,9,4962747632.0,1,1.8135115197008268e-09
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,100,8279816353.0,1,1.2077562561368563e-08
03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,0,1603788280.0,1,0.0
03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601,1001,582086227.0,1,1.7196764904729483e-06
HCN_COPY,39810,28956438177.0,5,1.3748237872578177e-06
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,35000,20340566798.0,2,1.7206993466593762e-06
029efe15ef5f0fcc2fdd6b910405e78056b28c9b64e1feff5f13b8dce307e67cad,10500,1279062930.0,1,8.209134792140368e-06
035e4ff418fc8b5554c5d9eea66396c227bd429a3251c8cbc711002ba215bfc226,1250,9047744684.0,2,1.3815597628550413e-07
021744d86987a91958461117cd9e7c0e3160f7b86de11f5998018f4b4984a5c330,1001,203640959.0,1,4.915514073963873e-06
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,1001,9159574981.0,1,1.0928454672584769e-07
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,13500,26097522706.0,3,5.172904781838261e-07
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,1000,19576161326.0,1,5.1082537753295586e-08
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,1499,2172160341.0,1,6.900963854767294e-07
03037dc08e9ac63b82581f79b662a4d0ceca8a8ca162b1af3551595b8f2d97b70a,500,11912446217.0,1,4.197290723432275e-08
0204a91bb5802ad0a799acfd86ef566da03d80cc9e13acb01e680634bf64188a0d,500,1727655387.0,1,2.8940956846042585e-07
03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618,2002,1249714970.0,2,1.6019652865324963e-06
030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f,250,3066688710.0,1,8.152115315284153e-08
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,1001,9539385121.0,1,1.0493338798078283e-07
0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,1010,1896215495.0,1,5.326398833166375e-07
03fd105d7df6595d5a36f016b8ff9ca74e5474e29593c4bba85f4d7ad4663bc5ee,9,142011169.0,1,6.337529691062539e-08
03ceeaec6cb017d1ea8ad04a5dfb3facb24a28399d24624ecce8f319973de361d9,1001,196341274.0,1,5.098265787966722e-06
024574f532c88687b465e707a0a16e291ed16cffbb3c7c9a50a2decffb9425fd47,42,10826731.0,1,3.8792872936438524e-06
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,1128,2670725775.0,1,4.223571025370435e-07
039d38adaa66554f2079cea57149b85b55df35feb6a54a8bace32898558fea8a4e,1050,7571192909.0,1,1.386835618402812e-07
0372bd00e7c43efd583623d8fa688141b91e00d0ad65b29b630bf7188804da50aa,10,179610278.0,1,5.567610111933572e-08
