node,bc_standard,bc_ppm,bc_base,degree,exp_cap,avg_ppm,avg_base
037172d2110c4148d6ed0c2790ec8be948458022425dced6794fede834be92af36,0.0006178858411348619,2.120532131418957e-05,0.0,158,147948600,83.58227848101266,988.6075949367089
03b9aacb265dc5ebde04b91b28f7c8bb6ba0af146e5f37426915742daf8f195a09,0.006119228471472575,0.002438308681701249,0.010586529929962143,334,658387339,798.5,0.0
039cdd937f8d83fb2f78c8d7ddc92ae28c9dbb5c4827181cfc80df60dee1b7bf19,0.0006176037526136135,0.0,0.0,190,399500000,173.66315789473686,1000.0
0208dfa005c47a8ae85363d12c54007a38550ca0d6f1c559ee11caaac8221eccd6,0.001896299134421566,0.0005640659042329059,0.0013296904206299028,222,315415532,436.3119266055046,387.5321100917431
023662f1db3d0527dab0869e30f183021db7dc44f6f2e32ece42dd124846c89ca1,0.0003330440925946814,0.0,0.0005448656312732499,90,90999743,353.46666666666664,0.0
02de11c748f5b25cfd2ce801176d3926bfde4de23b1ff43e692a5b76cf06805e4a,0.002225199094571326,0.00226784096060126,0.003706461046151979,210,1733657311,13.229885057471265,0.1724137931034483
03c6c3df8a19322479652a8fc04b6cb948d323afc09d6bd1ffe28aa26e6908ded7,3.183026718898161e-05,0.00011289235443516648,0.0,34,29563813,1.0,1000.0
0363749dbdb99321177082935bf7c36978fc46c725c5c452d48d721ab31e7682c2,0.00026883719785104974,0.0,0.0008247939758366087,84,259175518,191.3658536585366,0.0
03e2a4a9cc59cfdafc2837633f9b9c13746dee9d100f30955d488138258c79416d,0.00019608723897438171,0.0004188759136484371,0.0004633068121240203,74,63018498,417.47222222222223,119.44444444444444
02513203015d22a8b9bc721f218d5dfdd7710945a9605da400ff820e17f65c0230,0.00011132938382865486,0.0003606473356928483,0.00021349710792362681,72,95095850,247.02777777777777,0.0
0279f06eba0e1080f6a693201f090d0635a0e5dd2ef57d0207210e3d338133092e,8.343134801238162e-05,2.434986452068892e-05,0.0001934744793891793,54,60137238,790.3333333333334,0.0
0335bd24a733d623205f30452c485de9c39ac3135f57679574a49a3add6bb1a050,6.437631417249369e-05,0.0,0.00010357805928197221,68,79109919,300.5882352941176,2352705.882352941
03a8b61013b27176c441cb7b6875b159d9dc1c270651e603447e93d5bbc78ffaa6,3.227580977605955e-05,0.00011156676864626688,9.34062690993709e-05,52,70231050,503.84615384615387,0.0
025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5,0.007749372403657574,0.04136005288192314,0.0,470,1764777934,1.0,1000.0
024d2387409269f3b79e2708bb39b895c9f4b6a8322153af54eba487d4993bf60f,0.0007856318423572072,0.00017025493437727927,0.0015909223418977424,146,805970426,11.285714285714286,0.07936507936507936
0220953237341a8f39d260b0e54f0b549d15c9c5c7a3d26002185f846de7e9147b,0.0004205715244128793,0.0007343631523030376,0.0009448431841746429,100,110500000,255.1,0.0
03e472ddc37b014ce7d5f942b00b28fb1db53d461c4a89173962abd4b331a85179,0.00023936345847459255,0.0010925689022363138,0.0004058723126077077,118,214100822,209.88135593220338,0.0
021ecaf18c177e308009b9bdbf0d6784536e027759f797d64300787a24e6528a7c,0.00047282628340790264,0.002332082401507459,0.0,130,128108731,121.76923076923077,1000.0
0332d57355d673e217238ce3e4be8491aa6b2a13f95494133ee243e57df1653ace,6.44233917168556e-05,0.00036805729653756797,1.2332627966242506e-05,34,44750000,1.0,1000.0
0285c280641305f1641a9e08718d5f4b1ea3bde8003beec4acfbefb5dde207ae4d,2.1879755436339716e-05,0.0,0.0,36,112990059,10.0,1000.0
0285829ba6d498e27c072fd339a69317ac09a15a2729422663c9efee0ff0f67320,0.00010396003060750113,0.00029977337795172247,0.00023756368262733177,78,70411814,118.33333333333333,0.0
03c181e13a09a649c13f60ea3ddbeefc66123c43280da8eebc19f54445f35173ca,6.84416386022703e-05,0.00011408098562800133,0.0,52,88388607,86.53846153846153,1000.0
03a4e07de1e4a9fe5927adda8d32ae69ff97568bb21d165d95de8b777c0332e6f5,0.00010603413693423478,0.004622814177694216,0.00024001783410927322,64,44897210,115.3225806451613,0.0
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,0.05653102436172533,0.31836022439549977,0.08714584144671349,1098,4818157452,15.392354124748492,0.0
02ac10d3b0a3da8434898323f75b97281e157fd858c2fb761d1994941aac515d1c,0.001034256129516909,0.00016603036418508775,0.0,154,374286010,512.1571428571428,1028.5714285714287
03e9c99fddf5aaa60e22c166622206947b1fb14ae2926f550f837af6aa83556bb8,0.0014365489641761536,0.005049037864913481,0.002576464683825641,220,337489529,77.42727272727272,0.0
0204132f15b18904006ccbb99afb0070b0d7b8e3276835e334d0e457503f8c8ca0,4.903516330948022e-05,2.76547619599737e-06,0.00011419750626211165,44,59410232,139.0,0.0
024473972a4da7a10f5b674801c0147d25af66acfd69b88a8d1597b76a20228325,0.00033594099349818537,3.230355158397564e-05,0.0010474967556464028,44,53767062,227.27272727272728,0.0
02f51d157519ac6ec86595822ee529af53416fc4f8ba7fb8179407dcd91eaafa9a,0.0002195087583417811,0.0006473030310775723,0.0003493183015681255,80,92798137,206.25,0.0
02dd4a9cf224e290851f6af83072e2496479bdf4b65e1733e92e24d42a0ba89a75,0.0005646229863766531,0.007514924694437283,0.0007248471905809084,156,166028504,212.0,0.15384615384615385
02f3c672ba1b02f8885a10d6b9ae4e7b88a0c7f580de79fd47ccb3d4306e1c240c,7.690681354978502e-05,0.0026103354856644844,0.00016492728357482735,64,72499116,121.28125,0.0
0380030304baea090616a296674b6ae337a138593b5390266a45a17eef7a62a2b0,0.0012380307223555428,0.0014602803179837572,0.0028091107608618797,204,291800050,309.47058823529414,98034.3137254902
02a14a8612b50a011307929de31b268feb76c9c9add916c73cca623ba5e80dcd6e,0.0029849174828467493,0.008602300777172634,0.0002598406216341729,332,638648328,110.52121212121212,107.63636363636364
030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f,0.004752735721654387,0.0,0.0,336,2576114337,1335.6643356643356,500.0
03a09f56bba3d2c200cc55eda2f1f069564a97c1fb74345e1560e2868a8ab3d7d0,0.0007448425042456923,0.006448053002431077,0.001426278105623672,126,175656305,1.8709677419354838,48.38709677419355
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,0.02234013528204405,0.11426672302817607,0.04441157632961721,654,1873396733,1.0,0.0
039e8327879cc56a485195fcc5ebfae14bf0dbb5f29261f8c2c2689a1e7e7c8719,3.757303796910505e-05,0.0003469353598976027,7.546147935798491e-05,44,63762781,257.72727272727275,0.0
022618bb95c7cd788a4f2d54e638d73212ffce867e1714734b2b65bac5274635ad,0.00019746824688011505,0.0,0.0003508396914866894,78,89548204,165.3846153846154,0.0
03c445275ee7d79ee5778ca2ac81b7c4d84aed7ee04629e8d8f35434b3c21e2da8,0.0014190209586658102,0.008546028402156708,0.000375058134580416,160,271242728,4084.8125,812.5
0265c5055ce6b44275e4f0d49ef3f6aa856ead0b9c00abe69a087fd1a5f68c6a77,0.0013387766103820581,0.011847241013711958,0.0021919002330067477,138,393963161,226.66666666666666,0.0
02729f7a7cb0a3bdc105ab9e2b0b0e65713dfb16165207b8ce924067d4fc286981,3.1933441153873474e-06,7.931003952641595e-05,0.0,26,116048702,218.84615384615384,1000.0
021c97a90a411ff2b10dc2a8e32de2f29d2fa49d41bfbb52bd416e460db0747d0d,0.0011305667666694865,0.0023429183118019964,0.0010087105941050214,140,3129499564,100.0,1000.0
0380d7ed2beddf814ac4119b6ea42085f1c6e83f50ee5593199de4caa5a186bd64,0.0003577652910049489,0.00020110360427077318,0.0017231848108997384,94,127769632,692.7021276595744,0.0
0260a8cffa8a7016db8337d584e192cb829035616c0d391225b9417b49d4e4ed6a,2.420275423774441e-05,8.510276199014126e-06,0.0001777125943267595,40,56710029,238.35,665.0
03ca171e97e2e86f9e4682bc9fff84868f6d2ffd605b73667fd56b14e0797e44f8,3.330005655527113e-05,0.0001242321358838062,0.0,50,64750000,159.48,999.0
03c673ca36cbae6becd609e827745961a92c6e4661f6200c463b8c101691a7e91a,0.0001854278701813791,0.0014140959874250976,0.000409953993666534,50,127835535,246.64,0.0
0207ed361128e101a16605fd8e7b491e2d28f7db1677363c9712a3907523a414d2,0.0006721738769782078,0.009457300461325703,0.0006421078532658107,138,166784757,171.84375,308.953125
03bb3d7bb69a3afdd62d8aa1e828685681b0081bd1b5d8aec7dc814d6a507be208,2.6642543607813166e-05,0.0001309125250905739,0.00010032289107980966,46,82446868,847.8260869565217,0.0
0301b15b4b675943ddc237ad7f672c0b8f6821619bce8157928b8bc5c6f0d424fa,4.614585603720363e-05,3.2405563113540625e-05,0.0,32,40000000,258.1875,1000.0
0327e32ec4043df9d5beb15626bed060f955bd4fed993f34b9840563098138cb6c,3.713113794637994e-06,0.0,9.278991128430184e-06,38,54010000,187.22222222222223,0.0
03a6680e79e30f050d4f32f1fb9d046cc6efb5ed4cc99eeedba6b2e89cbf838691,9.399570418225569e-05,0.0026812586443331434,3.616183955139036e-05,54,45631294,8635.038461538461,6384.615384615385
025831866bd91f0d492e26217cf8a1c60cae8c57a32265a9f7d41f080706e24bd2,0.0004094320552635526,0.0,0.0008167800634537667,194,1138013499,451.7241379310345,0.0
039174f846626c6053ba80f5443d0db33da384f1dde135bf7080ba1eec465019c3,2.8518322276415976e-05,0.003092022547073475,3.535075501526178e-05,50,274870364,0.0,0.0
02916bb52b33836e28a3649baea2e4a29c16fd8ad97901b2c97d408f428edef108,6.666414143229561e-06,4.99314749019816e-06,1.836364295408915e-05,42,73522543,226.85714285714286,0.0
03d67f36c4f81789e2fe425028bacc96b199813eae426c517f589a45f1136c1fe5,4.3465148934804056e-05,0.0010273320837819284,0.00012661161214467566,58,53880448,3076.689655172414,0.0
0227d47539ebbfbb3548abdb31a243063bf2ff2dd77da2af04404da61ab8264560,0.00015038223807899986,0.0034834428426506934,0.00045637869448893675,102,124137122,278.8235294117647,0.0
02bc231171f4b2844a47e7f33529f5c66b6c38a4382dbd5ed8a3495b4cba82fbc7,6.441003846140636e-05,9.663033041607722e-05,0.0001151529397764296,46,56427816,341.2608695652174,647.3913043478261
03ddd03af1ada3d161b169d02c43c139d51b92f394ee48cc2394d893dff2d08d48,8.971089863499142e-05,0.0,0.00022350585149226223,60,44760862,357.9642857142857,0.0
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,0.03368976395825519,0.002318178480750884,0.027187664363201365,760,1750545611,1493.1167108753316,16745.915119363395
035e4ff418fc8b5554c5d9eea66396c227bd429a3251c8cbc711002ba215bfc226,0.1080845407655239,0.00606687824726707,0.17213112061832464,1324,6619676108,258.65384615384613,0.0
026db2cbf3d8ab4a4c01eed2df432d20cf0a13136402097574209d2595cb9e9d93,0.0006002038346146051,0.003454806061704034,0.0015016991747686243,126,194440560,111.23809523809524,0.0
0208d2deb5aed0532b3d1d1b3b8a2349462fda11f01336847d49fa2652b2bf77b7,2.785463554878142e-05,0.0,5.898445417895422e-05,76,200984904,293.42105263157896,0.0
031ce29116eab7edd66148f5169f1fb658fad62bdc5091221ab895fe5d36db00b2,0.001322257591620544,0.0008487952919736442,0.0018435017909647915,160,1099654733,13.318181818181818,0.18181818181818182
033465c26c9e5b20369d7e3f1b57ea70019f1ab2458f64e56bf2894eb8d8b54155,7.094948088796708e-06,0.0,1.0561328468423137e-05,46,65000000,121.6086956521739,1017.3913043478261
02fcce875f251cf2d873caad093776a40743e3a412dcb60648b45d872413a691bc,2.690686326660938e-05,0.0,5.095626316225217e-05,32,83558799,400.0,0.0
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,0.003351512680033826,0.0030854669959601857,0.006045917337032769,188,1491241407,16.0625,0.1375
028a8e53d70bc0eb7b5660943582f10b7fd6c727a78ad819ba8d45d6a638432c49,0.0007310000344284639,0.00030395558120684097,0.002076240542530996,126,913881254,11.672727272727272,0.10909090909090909
03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618,0.0007702612612162096,0.0008451828973864645,0.0012790790253713307,142,889244900,12.766666666666667,0.15
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,0.011038382438049976,0.015739825596618864,0.019093659135427387,540,1485701102,266.39179104477614,0.0
037c65e34444c37deaccde1f61f03b93e22b3d7451894d836f60132ee5a6f486ed,0.00034634209021775555,0.0014061753435811964,0.000661935963536163,134,220129479,158.17910447761193,0.0
02758d961750972030292701d85c90e332bc1b7d8db0e705df3f087d285f9caf06,0.00013494284575213704,0.0,0.0002548285172538312,68,158000000,164.11764705882354,0.0
0395430b84d0f589aac0decfb314959e045912f673886f7b2b315c6de4edfceb24,1.1014489767588249e-05,0.0034898650508554123,1.005901315552801e-05,38,75554321,52.36842105263158,315.7894736842105
02a0c9089ace681ef4e6ae5310b028d9c2a09187bfbc616da6251e3d08801851b8,0.00059146728195769,0.0009852395833046964,0.0010124196567854623,146,750410193,368.05555555555554,0.0
021a7a31f03a9b49807eb18ef03046e264871a1d03cd4cb80d37265499d1b726b9,0.00011468391384476046,0.0,0.0,64,293000000,1058.875,8531.25
03a2ea4a43bd4d8a56b41c03ea8f6e14faf2357c94d28871e881f50076e9fac133,0.00010148632198816208,0.0,0.00014128841553679193,76,71888607,500.0,0.0
038a43948bc67703c9ce8a94aa298867b8533633ae95dc80edf6e34020e820f030,7.447019936863108e-05,0.0,0.0011550877673536383,60,117916677,1123.6206896551723,241.3793103448276
033d9e73a183c9714545f292875fb90c4372bddc9c2cc302b265d15e7969a5ed60,0.008511343397295878,0.03183999791799131,0.015216529634012703,508,1267618589,181.156,0.0
03011e480a671ac71dbc3fc3e8fe0db32bb9a10cc4d824663e09557d446ef80679,0.0005562696491619788,0.002005186242053252,0.0010288326323186245,170,420643443,410.8235294117647,0.0
023f946e3c51796867ee7728f41fc74c0caa53fb7e1a10ebf7355c6808e3c0fa34,1.876505127652818e-06,7.101404918827115e-06,0.0,40,47500000,1.0,1000.0
023ef61f179d401434cdb44cd392d06e1bbeeb4eba66097d87aaf5e1232b7a5506,0.00014202747357341993,0.0017643882926626799,0.00015673918359468633,50,49175000,97.95652173913044,587.0434782608696
02bce4f7ae5b2d51c18575b3f277e296d9df800a54d749d7a3145c9e40237e4011,0.0015499224233697251,0.007896767828123702,0.003578215145903977,272,993099107,155.76335877862596,7.633587786259542
02bc400b9df471549c1a2071a61be27460e9726d3399370671514dd8356606bd81,0.0002053396810842134,0.002702478888174906,0.00033194135354472376,128,289799768,123.90625,0.0
0379221a4051d4171490e43e4a09e218a02941f06996b71cd814b290da08ad5f7e,0.00038180433927295854,0.0048429422647148215,0.0007419521476607577,98,69926349,162.82608695652175,0.0
029efe15ef5f0fcc2fdd6b910405e78056b28c9b64e1feff5f13b8dce307e67cad,0.0019383235818171871,0.007525689440551953,0.003094512435063521,212,887595210,65.25252525252525,0.0
03f5dcf253ca5ab4a8a0ad27bc5d8787ca920610902425b060311530cb511e9545,0.0002412803367955413,0.006684998285634437,0.00034861395943821806,104,535034710,1291.7450980392157,254.90196078431373
026209a739dbf4ab8c73db56773a61247e92fecc53ec5c8f7ae41f6d11fec64a04,0.0009164046644456004,4.7194119549356335e-06,0.0,146,156461894,1031.5555555555557,2550.0
03ec512342aeee370b53d9fd12dbd5283dcd670d248018b3a1cf537313e76e6a2d,0.002073166790770826,0.0,0.0015286768517266656,270,629019421,1242.1641791044776,768.6567164179105
035554021b9674f2f345539abdf7d1c148c3e2829fe4e186549b6222932f8f4ead,2.0707976636225725e-05,0.0007749905417146777,3.251483889094785e-05,36,101000000,0.8235294117647058,1058.8235294117646
03de6bc7ed1badd0827b99c5b1ad2865322815e761572717a536f0a482864c4427,4.7386780813728774e-05,0.0005344541377870187,8.610366360064408e-05,68,99003053,196.03030303030303,0.0
02d695b01c7a6909e716c863fb39bc5fb7bbdc3824b7fdce53adc593e5be080e73,0.0005110164080041634,3.234515502633153e-05,0.0007473102957978992,110,246827756,699.1818181818181,602.4909090909091
03019e830b31e86befd057246e078933520a77bb93d2bb7923d4aca7682a845c45,0.00020745393803158662,0.00021021409764795614,0.0003095963056269199,88,93947213,69.26190476190476,0.0
037833d306842960f8e290445f475466952ac9ffbe5a281fe3bf4df6eebb35031b,0.000611304719653381,0.003549527974489241,0.0020383410322535513,92,60398607,111.31111111111112,0.0
02fc41b20b2f456a97b762a21dc6c67ce4c76682f0bc56c122062b778fb7b47d4e,4.259978945315292e-06,0.0,5.963943875219386e-06,22,45500000,465.6363636363636,0.0
02c3be1b43f90f089fddeff84014dca38fd0f6ab4224dbf6c18a5e36d55d7917cc,0.00012122629272902878,0.0,0.0,80,2367150000,10000.0,10000.0
02f273ac65a8a826f88e6c48e5ba44f2eb2ee63486350b2db6f60a408b1e0ceb05,0.00013774832155514797,0.0010068795890891984,0.00020870893374744934,88,200300000,459.5,0.0
02584a68b60caf391e6147d0199ee6d1db73abc3d4fb3206e9b99178458d29b859,0.00018643610517407935,0.0016237242760961893,0.00037888141213781223,60,97891481,363.82758620689657,34.48275862068966
03ef1f35c48695828f614ac685fd5eead1005641cac453ed31052b0ef6cb959a60,0.0012433783692034606,0.0004900012935683296,2.407893442750108e-05,198,431391279,242.4747474747475,250.5050505050505
03d80f73824f7a881f4b3db3553b111d5defb99f6a8ab504b6e92723b335835b13,4.45482393730195e-05,5.117932206634399e-05,8.605488891995884e-05,38,35050000,95.36842105263158,105.26315789473684
02a04446caa81636d60d63b066f2814cbd3a6b5c258e3172cbdded7a16e2cfff4c,0.0020070120670520946,0.013532984820591287,0.0002076048452708502,204,625489058,171.66326530612244,29901.020408163266
034718d8f0a79420104247abd6c414b23dc211fe1c74f4da69a7c7ec2483efb402,0.00043671001500110483,0.0015273926815301355,0.0009956709808953104,106,114989026,144.71698113207546,2358.490566037736
030751b547f0e59c40086bd6a2b5efbaaccfa850aa5af5118253070ee123787193,0.00018524417627082377,0.0021563289094528675,5.398022144836678e-06,52,86111959,458.46153846153845,0.9615384615384616
025e9497188d33af48bb15cfc3cd6d7c549eed05b5f54d45615d3cb7ec3b562588,0.0013063483418195678,0.006145772815445559,0.002148407266560219,202,326000860,80.4,0.0
03328dba4e263835416d35b14a2f0298f567c6bb5dad7e3d33d671de30d542b4c1,4.2841242104720344e-05,4.978877011547319e-05,7.67018475317979e-05,48,57478265,195.75,458.3333333333333
020d0fdcc9cfca39aebc7b6fd5657cef4bd5287e571afd6317f0b0a8b4430e3c00,0.0006876906792877129,0.0,0.001149831044670911,124,177600000,86.0,0.0
0387d57be12709c8745bc35ac3dfc22611a944a12bcc1fe49a55d7c9bafea335f9,0.00030772342881652985,0.0,3.0305729024490033e-05,80,74767094,867.525,7773.75
02908ac814dad393e8a287a28c041ed8eab44cddbb47c1cd8c01c362fa2024ddcf,0.00022410779464377513,0.0,0.0004367346242544815,64,59885922,345.0967741935484,0.0
026c2683f3a85822cbb262baaed39d3985cbe3b8e9838135edef7cab7776a1df0e,0.00041224527175857956,0.00029343098819996366,0.0010683837165170222,74,101020185,520.081081081081,108.10810810810811
021f98b9898720f8633c93faf0aa54ab399d277464e502d1111b233c2cf4064828,0.00153649433691722,5.5130370854986046e-05,0.0014194505217874742,242,730412489,366.29661016949154,889.8305084745763
02826f50035eca93c7ebfbad4f9621a8eb201f4e28f994db5b6b5af32a65efb6b9,0.0003399112351615857,0.0010035629242894288,0.0006751128853926773,112,157294970,131.94642857142858,0.0
02a4002deca0ad6781b1c55ea5c692faae768fef44e1997c5723cb5393a98709ae,0.000410228679600487,1.414239891193799e-05,0.0013367471874982716,106,309152514,1304.4807692307693,442.4423076923077
02b21ca992bf95e3f324302265ad86cec24f36166fd7afca44efa0809aaa8b25c5,0.0031698283170816153,0.0011889985962299863,0.0,276,361074195,26.62043795620438,989.051094890511
0261d1b9535b00ceb9ff0fb75e2503e468f2502670be4637271b71e8749a9c024f,0.00010297134517677577,0.0003595929206756611,0.00025081119989943005,50,70032057,422.5,833.3333333333334
037f66e84e38fc2787d578599dfe1fcb7b71f9de4fb1e453c5ab85c05f5ce8c2e3,0.0012691721149119001,0.0021058877664537293,0.0020342979843722938,256,446134192,263.4173228346457,346.45669291338584
03b323009613777edc4e8024c6726758396bc026da99545971164a6baad31dfc69,0.0001777454469496727,2.1063147315652325e-06,0.0002897081504536401,78,164888607,229.76923076923077,230.76923076923077
030bec0fb4a5dd5c2dffa5f008210a9b7e0689ee4bf7ae15a7e52491c65fbf4ca5,0.0001663489803696832,0.0,0.00033571917107710165,68,99288956,402.94117647058823,0.0
0261d2f4f6777136fe08e6a91c83439e02b79c4d9b5d6d0913e0141ede00e8d74d,0.000555988440311262,0.00020020319112758672,1.2589053983978182e-05,116,72829277,114.85454545454546,981.8181818181819
03820714a3f891c7c3ae5e00dbdd77f06ceccc24ddd8c99fadef13ec2eec462cce,0.000830178375828998,0.006666246894156002,0.0,132,215969523,1.1384615384615384,1000.0
02bde1072ae1abdf5f9948e3ab2cb10f479c6ec0540640d837c763f2a658933e9c,0.0002003408729708678,0.0,0.0,62,61200000,112.90322580645162,1000.0
02a4acf2042a6527daf094a331005c805146389c7b2272299335c9fbae2da036aa,0.000521009904464059,0.008447038630443538,0.00039404674324247944,98,131530057,70.95744680851064,468.0851063829787
021c4c58a15fa847720cbc02775df975c1dd6994be443f6eb1392275559c05db7f,7.971164271246285e-05,6.571123288562293e-06,0.000115436133410369,60,54510000,64.83333333333333,0.0
03b4b86f2301fe2b9ca478ee5980d812de2071a21a9f8f5bb49b88e29a034e1a9b,0.0008732228725214782,0.0024085157287832325,0.0014089587068000999,180,223411142,151.5,22.22222222222222
024d07b3408c35e03983f6a6c02d3e70c14f5a00ebc49c395342aee6e64d02fe41,0.00016974977771118217,0.0003790994348110741,0.0002935340033934957,72,128664916,51.5,0.0
02418a22158cbfbba214df5204bf42287e928f8415b4bee903379999679ead65c5,7.300365174817349e-05,0.0,0.00014697762549293177,54,74121421,665.4444444444445,0.0
025ea01268089a458b77330c341e8f608e9a3002fa41a75075d1e0c4111e0e98c7,7.034511565517672e-05,0.003320163079562764,0.00016668832919280142,80,79776119,101.875,0.0
02aace31b8120e29cfc29d991b63fe8614cddd3fbf6148431cc3a68932c363ed29,0.0002908160616608641,0.0,0.0006244192043272739,128,259435297,97.1875,203125.0
02b1afba6153f9668ea0be12f4dbfc396a782a52d3eccf868732a1088eb2cc5d69,0.00024037926887138862,0.0010788294861158434,0.0,92,123700848,1.0,1000.0
02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,0.003215391099690826,0.005787834147801901,0.005958714890983142,314,1135745876,304.7741935483871,25.806451612903224
0326e692c455dd554c709bbb470b0ca7e0bb04152f777d1445fd0bf3709a2833a3,0.007533174950657674,0.009540014938625694,0.01274970110337548,526,2747327547,1048.451754385965,0.0
02be8a325c61af50aebc2004e3a3db0dc8d255f2fb95036738392172f739fa1c3a,2.0408806171401233e-05,8.345439635613589e-05,0.0,32,48000007,1.0,1000.0
035b710d2c8d25993ddcbe031c0fee5434d5e6fb7a6ed5d438404daa99199537b8,0.0009187299495785936,0.005284565170976392,0.001648909120409568,170,364123881,205.7058823529412,0.0
022eae8c2a9a8b02dec48e793dbd95ba322cbcfc84ddab573c1a85512bfc4ad7a7,0.0021215637301009167,0.0,0.005009291245240387,224,317287037,276.09090909090907,0.0
02918715f4981723ec82c3d7f50f6bf927a9145e592e9997cd7a97c87ef6bc7602,0.00018362807736617155,7.94723851949414e-06,0.0004547347764527587,80,135456192,776.1,0.0
038c5b2d6a0fe180d1be557d49f7f982190957edf20a4c05a305d7aed17c156ef0,0.00010012970535165255,0.0004982705734313142,0.00021290894383218286,56,71000000,57.142857142857146,0.0
024271a1be2d7a3e2a276b241257be734d843885d252f50575e4c7db2691aedd3a,0.0019276121938127174,1.579451686888385e-05,0.00327995250822678,272,1281805265,572.8805970149253,0.0
035b481218d2120d996a47eb9282092261f746c3ec585b1d28227c9e242a7981e4,0.00010163845930766966,0.0,0.00016947695921433792,44,58900875,1820491.5454545454,0.0
0309cb0b504a5e2e29430fc327ee499c6b9b9ac226f561bb9ab633d7992433545b,0.00012877303725735204,0.0,3.317414550101782e-05,80,64991001,127.8974358974359,406.15384615384613
02551c2c66888ce990cf01822b9f5258f2f96de25a86828d1c0d18a894b2217411,0.00018822213299887747,0.00336168367826136,0.00026569987447904413,64,76353398,66.875,0.0
02ee60fef298e59b2ae4ff09642a62a1317c7baac97d51b1fc7e5581d1c6fef695,0.00011187893618926931,2.0530738830082612e-06,0.0002460902280560468,68,146460498,206.85294117647058,0.0
02e5544cda426d1dac8e5237e32eec59cbf93b88b76ef94ee7ecf8f76a5358fbbf,0.00017565961219347071,6.070580552878483e-06,0.0004170693520200283,76,144000000,181.33333333333334,0.0
02fe6a27ddcb2dd9fa8479fe1d52549b5932079a493b51f1409fa2c5878f1bc07c,0.0010501952013154334,9.021081148997109e-06,0.0021329821419801163,210,1058742594,260.18446601941747,0.0
03698a61657d54ef3d43aff229da7037bdbea27654ed7fc043b439265132c52354,0.00016296585013740388,0.0,0.00021813642513105272,60,47210245,11.766666666666667,6.666666666666667
032f46d1e9a0c0db99cf788ddfd86d815be6e9d752af37f4cef5a13a5276af7004,0.00044884329062637137,0.0,0.0008881369628987604,74,73453568,27.08108108108108,0.0
0285d50bc04a6a7eaeb37c4964d5f1322b1136c8cea2f242d3c52302226043cbe4,0.0002605944044647447,0.0005988778940601876,0.0,104,294459895,1.0,1000.0
020c92d71dfe47d49d322eed910064787973dff96c05a39d75a75d7e8f33aead4c,0.00341991005573042,0.004095964592492998,0.0,308,839995049,208.03676470588235,900.0
0255ff94583166afd90a0fc0a3042b73724feeeb4141d5218b00e96d036ebfa2f1,0.00018361901805646525,0.0009684218438406955,0.0002680656602238382,30,51724361,109.66666666666667,0.0
02d9cc40c92433c44bdc0a65aef373f8cddf9e296ea4fac5e33618d6a48578dcb5,0.00010848130045841124,0.0003539022697264168,0.0002469906721736536,52,196854008,111.6923076923077,0.0
02bb5e47ee26aca1654ce092d9d06eac15d953210c737f2220e2d7e54c4f108677,0.00023148000980561414,0.0013110041790259117,0.0017223664233901568,80,167467524,431.6216216216216,0.0
03a9cecaad78e5fc8a3a77bd124a5cab6dc046e425cf75b9d1645ef9261e31a273,7.683417988105732e-05,0.00010292643183011463,0.00011343185956816643,66,113371145,43.0,0.0
0206ea71e1d599b322ee30b06ffee8b97bb4dac48637a02e5a71de8e378d4cc8db,0.0003130101700501923,0.0010431394302918206,0.0008232168255586467,86,44763517,65.83720930232558,46.51162790697674
02a20247f515d978cbf9e9ce6a4287b5931d724068b7b88bbaead6380db3dd8e9a,0.007395456262004039,0.008633917540444604,0.010688624775970807,378,587558860,996.3297872340426,477.1755319148936
03e9cbcd46bd7de2a1559777e7f0c6681522a9b1821b994923da748e06b796cab0,0.0004105432559759146,0.00018590517849270024,0.0011855146147578947,102,153985000,154.7058823529412,0.0
026d665c34210fd99f9d4be36bcfbd7d637ae890631274d1f82cbf45af8cd8b2c6,0.0003167688995547276,0.0,0.0006550438912491615,90,113869176,119.55555555555556,0.0
022fb3125f484130fb4bed135f1e19a4006d2b9977af602d7c50703457b5713bd5,0.00021113158925892923,1.8357556964181978e-06,0.00037246466232504494,66,43925000,158.1818181818182,1818.1818181818182
031553e9308e9cffd3dfbd4069fa9d561ec4c0ae6bc658c696f1137d62ff77a619,4.609329244986038e-05,6.832669907861079e-05,9.429026878384508e-05,42,57396824,92.0,0.0
02ce54736449b47e72dcc4c9f13c6329cd1c90791da8148a8d255c7470940c3a93,0.0004049118328132025,0.0003268019433771387,2.8645849218448517e-06,80,135999999,154.95,1000.0
