node,total_fee,capacity,routed_payments
03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,81140,384621324,51
022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,11589,2369581964,61
035f5236d7e6c6d16107c1f86e4514e6ccdd6b2c13c2abc1d7a83cd26ecb4c1d0e,156547,10081621683,225
03a6daac0ca23f681f86f7a3dba5674ae5eaa5c171571ab1ece5bf10c0ad7b4c4e,55809,1137432525,27
03907e54189de1b769a408649fb594764e7ae66f30a51c8104d32c28fb2a67c4d0,21483,272500000,11
0221a5e214c22c3cce37591838f048932eaaea61b5149d87be6ecd67df5c89aa34,11204,107068203,10
03d0fa181078c9aa62d66c648dc5ff73277d1ef42baed9e2a6dd17f53381111247,1001,10247487,1
02ca3248eb460c64a3572c8c4fbae295cad74ddaee3a3814e08ba55d51111c0654,1001,147450000,1
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,18932,753641605,10
02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b,3493629,2076713763,28
033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025,2855948,30813834412,656
035e4ff418fc8b5554c5d9eea66396c227bd429a3251c8cbc711002ba215bfc226,130848,11861998326,106
037e1439d8f1394d00868beeff636e42518a30b3ead303bb3ad4185b53e41d6d52,134,79184248,1
03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,3253,1967574871,18
0294ac3e099def03c12a37e30fe5364b1223fd60069869142ef96580c8439c2e0a,58826,4889287646,51
0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,117312,636152639,34
03cc18601fa17983fb1f178fe34ea215d86d57b852b8397c470903509828174af9,1001,1552163,1
03886b18969fd197358b66b6ab9bac2d5e32bb4e5157925bc0292acb3893a47237,17675,152702686,66
031c7ecff228dfe6054307ee49c8616998af5f8d4436f13c07d211aeb6c0ec87f7,360573,1205732524,144
0303a518845db99994783f606e6629e705cfaf072e5ce9a4d8bf9e249de4fbd019,317670,3489955677,238
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,199657,9150213997,99
0294fd62bc6f4ad2804dfb01237baaf8b8dd5646cf60639e6586c5a1d9d4ed01f4,2861,1482749320,6
03cdfe8baff54e41f3899211e745e6a7cf5ffb98aa8fe2aac18d3dd073115eef7c,1470,119153340,2
03ea08d787c0153d42f0aa286a1b7000de17d959771e059aadc1cf85d5f2a67e35,125141,345644727,78
03c1a8ccc5c83b37059a3efbb72e633c0897172f2550475b93bdc14b5ca243a0d1,15519,1168151150,11
036fe0795980588a1489d2ddf11f47a0ac36671e2cbff46bc4ace52738f15a1956,341,15965069,1
0247719ca61fa34ce383634a30b9cde6a2b396a8a6e2974dbbd4ebbe93e093ad2c,2011,209643199,2
0288be11d147e1525f7f234f304b094d6627d2c70f3313d7ba3696887b261c4447,14400,3174814729,25
030995c0c0217d763c2274aa6ed69a0bb85fa2f7d118f93631550f3b6219a577f5,146229,3263766690,82
02c43a8c5dd024c4d3c5be5612347f87cf90d79e5c2417861908d25f72046354c3,110916,294955862,61
0215d50a1f549798aa45867d4a297a08397a5efedaa4b5523e9b221835789231a9,1001,67580000,1
02644f80b5d32ed9a9888690571159692a17d7ead7db2df5124a8e2a72a8447d30,590,826651287,2
0337d0c749f89d24e75427e1fec4ce2ed4f7d5a38c2196bc69825aa9e439696ec4,1237,5900000,7
02e4eb0ae9b0236473008caabfcf6a836f6d5f4c1a9b639d977d2772005880a37a,989,36724632,42
035352d5960c7f86263e079f29707144088709332e781246b306370ca7e0a64183,124801,1383352085,58
021c97a90a411ff2b10dc2a8e32de2f29d2fa49d41bfbb52bd416e460db0747d0d,140058,3136984772,63
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,306924,21909153027,212
0230c7a8509357b8367b9c0ab6d12d4315121132915c49b1eb1dfeacd285928f29,2998,185399950,2
02b7723e37f3990e7e3702ecca65871f8733c20481df34a1c7a2e2efbf2e35e417,2,24531009,1
02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,19732,3590365131,10
02bb24da3d0fb0793f4918c7599f973cc402f0912ec3fb530470f1fc08bdd6ecb5,13427,2952896780,24
02a04446caa81636d60d63b066f2814cbd3a6b5c258e3172cbdded7a16e2cfff4c,17531,1739674539,11
02004c625d622245606a1ea2c1c69cfb4516b703b47945a3647713c05fe4aaeb1c,11521,271625749,6
03b323009613777edc4e8024c6726758396bc026da99545971164a6baad31dfc69,1600,1062795414,2
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,208053,23863743334,111
030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f,39818,7726643335,34
02315fe3619ffdea2561bcacecada87b226723f471a59fdbfec18c4e84bcf785b2,34369,356214870,25
028edb80cb2a4cfa10dc72fc0942ae42575e484480bf53c6373fc4d46240bfec62,3019,51175598,7
03b006c37dfb8681e5db9f513386d06c9d18bd514fae5d79a7ed2d5991c7d57330,42421,3290555928,25
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,109675,10952708000,101
02e9046555a9665145b0dbd7f135744598418df7d61d3660659641886ef1274844,150794,3886812012,59
0294162456fd6b71f7f7eb8b3510d0740094556b601a2fbcb1d4c040c46c4e57a6,76850,204246699,53
02ae53b0661195617ba1063e053ee238a24e80b90e371ebf2038de00aeb196bfd7,8584,69818594,70
02116a3e8b676f8f7f06fc82997c5590d479e8a2d0df437b49c4bfddf5e558b2bd,10050,89049997,1
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,350,768249398,1
03037dc08e9ac63b82581f79b662a4d0ceca8a8ca162b1af3551595b8f2d97b70a,25120,9754514914,8
036b53093df5a932deac828cca6d663472dbc88322b05eec1d42b26ab9b16caa1c,11194,4211950726,4
03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,14729,2355943028,9
02b6dabd436275044399002241195b82b7fed517b226d0a109b1d07a39d7b4a91a,4610,360403144,2
03481fbb533dda9a43f5f6e3dba51ae6d50bf3d40c242c37d60637bb0c3e615890,3043,47415100,4
03271338633d2d37b285dae4df40b413d8c6c791fbee7797bc5dc70812196d7d5c,33949,2558196453,15
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,22160,2648316440,22
02fdcdec26d8b1de02256a8e935e03028429fd46ccc8cafc7246442ccfd98a20d7,1001,1220000,1
023d70f2f76d283c6c4e58109ee3a2816eb9d8feb40b23d62469060a2b2867b77f,2071530,789402897,54
022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,2077,2593056270,62
029f96fe33e4c3db0a7dc4039fb9e2a792bb99ef62589c9932bce2a59a06b650d7,28182,77379125,72
0223d7aa491e26a307b4203916b8d60ded8cfe832806b432d6cfc278e96374f9aa,1001,119828813,1
03d607f3e69fd032524a867b288216bfab263b6eaee4e07783799a6fe69bb84fac,12860,6246588652,13
02f5c3900821c8245d7a8991a39188060da0f65e6133a9ceb0415e09ed572255e1,4023,5900000,7
0266ad254117f16f16c3457e081e6207e91c5e414477a208cf4d9c633322799038,1980,186005118,2
028d98b9969fbed53784a36617eb489a59ab6dc9b9d77fcdca9ff55307cd98e3c4,52170,4784669239,26
037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,51191,4545040370,27
02d419c9af624d0e7a7c90a60b9ffa35f4934973a9d7d3b4175cc3cc28b7ffcde1,3003,461022524,3
03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,125423,1203107714,10
037cc5f9f1da20ac0d60e83989729a204a33cc2d8e80438969fadf35c1c5f1233b,9706,3785457190,10
02a0bcc2b99673587d4a92028a2b2ce709b72c904962e2f783fd480c2c41e3dc7d,1001,171960199,1
