node,total_fee,capacity,routed_payments
0204a91bb5802ad0a799acfd86ef566da03d80cc9e13acb01e680634bf64188a0d,57845,1116605487,42
029c5fd64570f2d40dfc2f683865c81e93269dc032416142de5e2e2461359ae34d,24651,495404339,16
029f96fe33e4c3db0a7dc4039fb9e2a792bb99ef62589c9932bce2a59a06b650d7,21647,77379125,65
023d70f2f76d283c6c4e58109ee3a2816eb9d8feb40b23d62469060a2b2867b77f,64761,789402897,59
022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,2113,2593056270,63
02fb79c3a9121d85b126687bd111eaebf21aaaaa5cbf232e2b6c3bdf8803f40182,2220,311537349,4
02c43a8c5dd024c4d3c5be5612347f87cf90d79e5c2417861908d25f72046354c3,101972,294955862,79
030995c0c0217d763c2274aa6ed69a0bb85fa2f7d118f93631550f3b6219a577f5,130744,3263766690,81
028a8e53d70bc0eb7b5660943582f10b7fd6c727a78ad819ba8d45d6a638432c49,3162,2474706561,17
03cfea6e01d8735d29863d0ecc0f637e5da25c3afb1894e6cb1c25cc9c52dbceef,2002,140251796,2
03481fbb533dda9a43f5f6e3dba51ae6d50bf3d40c242c37d60637bb0c3e615890,1001,47415100,1
025783a541e08399f1c35437c145ca0a1b059801fdb2de59eb650ec2b5426220ac,1100,12053883,1
024a8228d764091fce2ed67e1a7404f83e38ea3c7cb42030a2789e73cf3b341365,22189,679250935,22
039f0ad37eef3e1813ebe825d2d91908914a2c3ec1b2047fda6a9fedce3a6f63dc,13144,3176952687,16
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,59932,5169604101,56
03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,59266,384621324,45
022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,11146,2369581964,53
033ca65c3dd9770e11d42af5b311cd4d879e068c9361fc0995dec140374f2667dc,1,122500,1
03ceeaec6cb017d1ea8ad04a5dfb3facb24a28399d24624ecce8f319973de361d9,9009,172711072,9
03b006c37dfb8681e5db9f513386d06c9d18bd514fae5d79a7ed2d5991c7d57330,32914,3290555928,40
030f2c70ce2e9a0aa20457f0e26be4f768f5e0e5b12ae81e5814145f52ecc6d1ec,3330,706155672,3
0391489a933ab83094d1af43b3df3e8c8d467474649361912f05211d0e68a28fc9,1001,36639953,1
02fb22354383c240f9a04b194d610186cdec1045d961cb7989f254cb7c96498ab5,10012,973086075,12
038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5,13709,4320799852,60
02bb24da3d0fb0793f4918c7599f973cc402f0912ec3fb530470f1fc08bdd6ecb5,14589,2952896780,23
03a6daac0ca23f681f86f7a3dba5674ae5eaa5c171571ab1ece5bf10c0ad7b4c4e,4610,1137432525,2
0304ce547809e86aa0afd31b9b1c762142ca598b5fea05834a996a107434e2c693,4620,47557222,2
030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f,17774,7726643335,17
0385218f0e307b6a0e989d2a717d346942d96b4fd550e937de5f8ffe1568510a18,5956,367471349,16
031ce29116eab7edd66148f5169f1fb658fad62bdc5091221ab895fe5d36db00b2,1622,2162969394,21
02de11c748f5b25cfd2ce801176d3926bfde4de23b1ff43e692a5b76cf06805e4a,5324,2997239653,12
021f98b9898720f8633c93faf0aa54ab399d277464e502d1111b233c2cf4064828,2002,1240741251,4
03a6680e79e30f050d4f32f1fb9d046cc6efb5ed4cc99eeedba6b2e89cbf838691,2002,65394546,2
02254f26976d6487f7664aa941e006642ac3f3974d20c19f4117069e5803418dbe,2002,194637022,2
0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,2213,2696328803,13
022c699df736064b51a33017abfc4d577d133f7124ac117d3d9f9633b6297a3b6a,2305,191074357,1
037f990e61acee8a7697966afd29dd88f3b1f8a7b14d625c4f8742bd952003a590,53462,2935109064,81
035215ba7758111d17fe546afab4c161ad5f0b0567a6eb65a893f13617673a25af,100,23808437,1
03144385021e4add8c85a707e54e8be9bdd480a35f216adf3158d30b9d1f50eb59,9001,71936437,1
03dc686001f9b1ff700dfb8917df70268e1919433a535e1fb0767c19223509ab57,14843,1017676231,13
02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420,0,927990380,4
0297a77f4d1ccc55d7a10a9b137119b1103d9a9d38a5a97ffa1d0152c818fcdd0a,6332,236659605,9
02e98e5929c25f16f7c15b9026b9986e32dc36ba62c6497f436984b40fc3f0d7ac,1100,31836405,1
02c10ada6c6bed574f216d4decb799743921da2ed13dc51c410bc9559c1f90acb9,15613,1349052261,18
035a95bdafeaec089ded020248939b636296ea32e8cf9a0b6af70e9e517f703fce,1001,61200000,1
0221a5e214c22c3cce37591838f048932eaaea61b5149d87be6ecd67df5c89aa34,6404,107068203,6
03907e54189de1b769a408649fb594764e7ae66f30a51c8104d32c28fb2a67c4d0,6109,272500000,6
03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,11982,3370562469,82
03355e6b094ea452ea33a453503d19581778f784af4558c1ba620a5aec9de0e40c,1001,582939540,1
02c47d6d1cc3413cb89b8033b5df7033605ed339a8d85789bc372face94b5d12d0,24,92980860,1
02858f086e16a8bf1b162cec9aaca0bbdb57fa91d837500a0dfe923ded69eafe8c,2305,15349474,1
035b2e6b80a4105a6f3b30e895d4d22355cec5373266d70e92ce818c879f26a005,1001,682303215,1
0392ebb9d47fd9040dab523bf2ea33edcf7307d9515dcb51ddf0887aff8140da48,1050,18700000,1
02b37a7de2b3a6b4b04485a2a6eba03feff0d5d34813a0401d09fbcbfedfbb1a1f,2100,464527121,2
0231802089629c66c1fe76da7e161ae50143940c1fe4e10b5252a5c77f4f9e2397,122,131229989,2
02004c625d622245606a1ea2c1c69cfb4516b703b47945a3647713c05fe4aaeb1c,15959,271625749,12
