node,total_fee,capacity,routed_payments
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,0,9208389517,2
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,4305,23863743334,2
03abf6f44c355dec0d5aa155bdbdd6e0c8fefe318eff402de65c6eb2e1be55dc3e,880,2273505592,1
028d98b9969fbed53784a36617eb489a59ab6dc9b9d77fcdca9ff55307cd98e3c4,2700,4784669239,1
02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,1001,3590365131,1
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,0,10952708000,1
033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025,650,30813834412,1
039f0ad37eef3e1813ebe825d2d91908914a2c3ec1b2047fda6a9fedce3a6f63dc,210,3176952687,1
022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,6500,2369581964,1
