node,total_fee,capacity,routed_payments
02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d,1001,284414733,1
031015a7839468a3c266d662d5bb21ea4cea24226936e2864a7ca4f2c3939836e0,67010,2399409089,133
02fb22354383c240f9a04b194d610186cdec1045d961cb7989f254cb7c96498ab5,16021,973086075,29
023d70f2f76d283c6c4e58109ee3a2816eb9d8feb40b23d62469060a2b2867b77f,22624,789402897,52
02b1f66eda5593aef95a9b559426f925098fada0b6fee25c3c8b0f87d55a76474e,1007,10500000,2
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,96938,5169604101,96
02f5c3900821c8245d7a8991a39188060da0f65e6133a9ceb0415e09ed572255e1,1008,5900000,4
03b006c37dfb8681e5db9f513386d06c9d18bd514fae5d79a7ed2d5991c7d57330,79059,3290555928,71
037f990e61acee8a7697966afd29dd88f3b1f8a7b14d625c4f8742bd952003a590,46818,2935109064,125
037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,51698,4545040370,60
03bbaceb0a049f29ec4993cb2a4f897f97045313cc4d62d962c956eb1d944889a4,1001,106277215,1
029b17d9d393bb0a7db2cf14f96309b01e764f0553a5a50791e6d55202d9279191,2,72242331,1
02315fe3619ffdea2561bcacecada87b226723f471a59fdbfec18c4e84bcf785b2,22923,356214870,30
0340cfadaa3324e0dd176a9969be050114278f93260e1b6333bd2a2a2ea03c64a3,112924,671676772,64
02ae53b0661195617ba1063e053ee238a24e80b90e371ebf2038de00aeb196bfd7,21021,69818594,57
03ea08d787c0153d42f0aa286a1b7000de17d959771e059aadc1cf85d5f2a67e35,41434,345644727,61
02530bf9cd43ebf3d32867708735b9d5c8f96af143f5f08be5bc2b7fe47a3d81c3,169455,2833294679,172
038baffac55a282ae73e0627146a12a345f7beccb90dec07280e8b970a072849cf,5226,401836019,11
03ae9f91a0cb8ff43840e3c322c4c61f019d8c1c3cea15a25cfc425ac605e61a4a,12129,167027862,7
02bdb6c80604f46458394da1e404cf414fe13ba117e7f2718ad7ae5ccc325d0824,1001,319282174,1
03d2e20bc19d995098ba357157a9cfbfbfdff4b78fce5ec713128e988e0115d776,1051,645649553,2
