node,total_fee,capacity,routed_payments
03e691f81f08c56fa876cc4ef5c9e8b727bd682cf35605be25d48607a802526053,60842,288185880,58
033533e2db6311c1d417d41279c067d8713ad8a7d577a0d91e65df2f6a82c5b862,27274,811496380,26
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,146860,2648316440,140
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,530794,9208389517,506
02309f3556d51e9d855594762dcf68cb283fbfd7e48618b6cecb8cd90e2e34d8ad,5245,128276544,5
03fafcd7745aa24e662ca22de88b1d208865dd46496cbbdc9115594a2d5c2c3b7c,4196,146532763,4
0294fd62bc6f4ad2804dfb01237baaf8b8dd5646cf60639e6586c5a1d9d4ed01f4,49303,1482749320,47
032fe17b6af86f33516f84536b109df0ac5848482c1b8626fc294bb8a11eecbfdc,3147,3250000,3
03c85808210bc3ccd048f51673a1ec90e4c0f89ec0b268c7a07ee3b00babab5076,3147,232714629,3
02b56712f65c281a1eacee0bb034699a716535a1c8ae1c912e232893d4ad27d3a7,5245,512877195,5
02816caed43171d3c9854e3b0ab2cf0c42be086ff1bd4005acc2a5f7db70d83774,83920,2528348888,80
0290b992ad57328eccde9d51056ceae671de6f73cce6925972b2d11d2572ee3c5b,7343,864336403,7
02004c625d622245606a1ea2c1c69cfb4516b703b47945a3647713c05fe4aaeb1c,37764,271625749,36
030995c0c0217d763c2274aa6ed69a0bb85fa2f7d118f93631550f3b6219a577f5,791995,3263766690,755
035715b716b8d61b31992256194f119e1cd7f86b5a15f66ca4cc3798d341d6a99a,34617,385598528,33
03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,608420,1826195294,580
02f5c3900821c8245d7a8991a39188060da0f65e6133a9ceb0415e09ed572255e1,44058,5900000,42
03b006c37dfb8681e5db9f513386d06c9d18bd514fae5d79a7ed2d5991c7d57330,327288,3290555928,312
0294ac3e099def03c12a37e30fe5364b1223fd60069869142ef96580c8439c2e0a,384983,4889287646,367
03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,84969,2355943028,81
03c8eaed66353ca6678ab1b32b5f59d149dda22f951ae61beacb0afd02af12b6be,5245,639953291,5
0337d0c749f89d24e75427e1fec4ce2ed4f7d5a38c2196bc69825aa9e439696ec4,46156,5900000,44
030b252eb8bb0f5e79af393d26dd5204f3c525af8b84043c4f5fcd7c9482c15a23,30421,7500000,29
02bc1505345decad9bcbb6aa89c6a93cabf1f8cfd91b414b70428ef5d59f9c1e46,4196,11100000,4
02b8c064254122387ebebaf755823a4dcccb9c0863e276147181f3e897b7557387,6294,97388620,6
03271338633d2d37b285dae4df40b413d8c6c791fbee7797bc5dc70812196d7d5c,98606,2558196453,94
039dea43211cbdfe6d020c44127d70e41a355681f2b01eae35832e2b5fc87b5dc1,3147,70545000,3
03dc686001f9b1ff700dfb8917df70268e1919433a535e1fb0767c19223509ab57,28323,1017676231,27
03d06758583bb5154774a6eb221b1276c9e82d65bbaceca806d90e20c108f4b1c7,203506,3526594640,194
02868e12f320073cad0c2959c42559fbcfd1aa326fcb943492ed7f02c9820aa399,19931,498793194,19
021eaa6004b0006a3136bfcc1e16e481b128ad6f668554b96c4f211e9ec0471d89,2098,5450000,2
02e9a5bc151bed9314f10d02772413cc3e96168cb4320f992bfa483865133dc28d,5245,229363552,5
02dbd0003ee6a9b810ca99912b468ce15ca85cc4949ff2a2d1b2b347d50a89ef31,39862,4150000,38
0247719ca61fa34ce383634a30b9cde6a2b396a8a6e2974dbbd4ebbe93e093ad2c,15735,209643199,15
