node,total_fee,capacity,routed_payments
02de11c748f5b25cfd2ce801176d3926bfde4de23b1ff43e692a5b76cf06805e4a,8503,1498619794,12
02ae53b0661195617ba1063e053ee238a24e80b90e371ebf2038de00aeb196bfd7,7053,34909294,58
0294162456fd6b71f7f7eb8b3510d0740094556b601a2fbcb1d4c040c46c4e57a6,79900,102123340,39
0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,110420,318076127,34
023d70f2f76d283c6c4e58109ee3a2816eb9d8feb40b23d62469060a2b2867b77f,3073229,394701427,52
022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,3262,1296528106,60
028d98b9969fbed53784a36617eb489a59ab6dc9b9d77fcdca9ff55307cd98e3c4,62118,2392334614,32
02070a2dede70e8977938bd8fc395df1b356ec1699692764deb487e458392fb6ad,2000,16050000,1
0299797daa21faa6e4151517b286c41d4c7a8cb21fbfba59ca3bcd21a9f8392bd4,9956,580632202,7
03df3f0a2fd6bea5429a596461ce784c922b2981ada1af89cfefcd9ccfb16c16a7,18113,277162860,8
03e691f81f08c56fa876cc4ef5c9e8b727bd682cf35605be25d48607a802526053,4604,144092938,7
0337d0c749f89d24e75427e1fec4ce2ed4f7d5a38c2196bc69825aa9e439696ec4,3694,2950000,4
02d419c9af624d0e7a7c90a60b9ffa35f4934973a9d7d3b4175cc3cc28b7ffcde1,4004,230511258,4
028ed6a716c1aee73540975a75d70591a4b755a28e46ef7d6b756637d1e637cd32,3421,61163132,2
03037dc08e9ac63b82581f79b662a4d0ceca8a8ca162b1af3551595b8f2d97b70a,13801,4877257450,12
02473eb084d0410351e343547c68dac1961d1c8e18d0da3c1e4888d113d8f8eab8,4019,2000000,7
022e370ba562abb4fb3cf02863a0b87df3ea8695b0d741ee702940fe64e149ccc7,1001,207769588,1
038f8f113c580048d847d6949371726653e02b928196bad310e3eda39ff61723f6,4497,289547762,3
03ccbbe14ce16b6abe27226c9f110f7025db398be63a9d3734087f7c8062942d15,1050,48638632,1
032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,19437,1126249920,17
02f63f49339c8b438c3291ab21e35d1b5642ac2360240068b5ecd3fd5183f2c042,11920,237304263,8
0209c117883534df198ff2800e05fa6b356b3273b2ca087a13269f281862ef4ce4,2301,1500000,2
02fef7a8221a4b4b809dcb4e7d9174e658b0213b14420a1672ff0bc3fa23e8634e,0,2450000,1
03055d3f08f9bf7725dc0644192f045e3466995db33c7464b0e32fb3542d866b87,100,17753872,1
02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,17326,1795182545,13
028a8e53d70bc0eb7b5660943582f10b7fd6c727a78ad819ba8d45d6a638432c49,44693,1237353249,26
03a2ea4a43bd4d8a56b41c03ea8f6e14faf2357c94d28871e881f50076e9fac133,33830,137627115,16
035b1ff29e8db1ba8f2a4f4f95db239b54069cb949b8cde329418e2a83da4f1b30,12628,809274901,15
031ce29116eab7edd66148f5169f1fb658fad62bdc5091221ab895fe5d36db00b2,1952,1081484677,9
03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,1542,1177971480,3
039780dd55eaf595381d23d16e438d6003269bd8fcb3823be528b66209e82009ab,301,26885500,1
