node,total_fee,capacity,routed_payments
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,1088326,15271001697.0,458
03037dc08e9ac63b82581f79b662a4d0ceca8a8ca162b1af3551595b8f2d97b70a,53759,4918549502.0,24
035e4ff418fc8b5554c5d9eea66396c227bd429a3251c8cbc711002ba215bfc226,135824,7946123194.0,68
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,145878,7697182769.0,316
0294ac3e099def03c12a37e30fe5364b1223fd60069869142ef96580c8439c2e0a,126464,2543172200.0,83
02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,15595,2755392335.0,19
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,140010,8719326231.0,96
039f0ad37eef3e1813ebe825d2d91908914a2c3ec1b2047fda6a9fedce3a6f63dc,23010,2571257721.0,28
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,220568,11593754417.0,135
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,191783,6025632765.0,89
020d1617e27ac022395352f2b3774969593d3d6ddff6fb117d820a9dda8da45217,5000,761516706.0,5
032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,16824,1126249920.0,12
0325bb9bda523a85dc834b190289b7e25e8d92615ab2f2abffbe97983f0bb12ffb,41873,1584308994.0,26
02bb24da3d0fb0793f4918c7599f973cc402f0912ec3fb530470f1fc08bdd6ecb5,7102,2453353833.0,18
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,43125,2504503701.0,40
021c97a90a411ff2b10dc2a8e32de2f29d2fa49d41bfbb52bd416e460db0747d0d,166469,1568492379.0,66
03d06758583bb5154774a6eb221b1276c9e82d65bbaceca806d90e20c108f4b1c7,72615,2581919971.0,40
HCN_COPY,96246,7703458575.0,85
03f80288f858251aed6f70142fab79dede5427a0ff4b618707bd0a616527a8cec7,95775,803555993.0,88
030995c0c0217d763c2274aa6ed69a0bb85fa2f7d118f93631550f3b6219a577f5,318085,2108492153.0,91
0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,69517,5138542217.0,32
035f5236d7e6c6d16107c1f86e4514e6ccdd6b2c13c2abc1d7a83cd26ecb4c1d0e,39352,8022485150.0,86
03c1a8ccc5c83b37059a3efbb72e633c0897172f2550475b93bdc14b5ca243a0d1,721,1173249085.0,4
03ceeaec6cb017d1ea8ad04a5dfb3facb24a28399d24624ecce8f319973de361d9,431,86355534.0,1
03a2ea4a43bd4d8a56b41c03ea8f6e14faf2357c94d28871e881f50076e9fac133,12915,225759098.0,6
028a8e53d70bc0eb7b5660943582f10b7fd6c727a78ad819ba8d45d6a638432c49,14575,1853312703.0,11
02530bf9cd43ebf3d32867708735b9d5c8f96af143f5f08be5bc2b7fe47a3d81c3,10698,2104372827.0,9
02651fa5f3f6676c6f13d88b3ffd3101421cd3bd1773d4af92242c46f0f902ef39,1220,169712886.0,1
02e9046555a9665145b0dbd7f135744598418df7d61d3660659641886ef1274844,35356,2917556968.0,19
037f990e61acee8a7697966afd29dd88f3b1f8a7b14d625c4f8742bd952003a590,11551,2518432143.0,17
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,44230,2892940346.0,18
