node,total_fee,capacity,routed_payments
034c4a27053e144c53f1a86b251b093933857a67f00b7008d48f8073b1d156bd1b,0,995000.0,1
028ba6c07d72447930ccc6862bb62bf9b399afd2f3457c56ef3fe240735e207034,80,5005000.0,1
0340c67d7ff2042071763c54d3074c5d207efe2eaf4d133fdb157d272ad4f136d7,2,14900000.0,2
02530bf9cd43ebf3d32867708735b9d5c8f96af143f5f08be5bc2b7fe47a3d81c3,13061,2104368973.0,7
032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,15620,1126249920.0,9
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,357931,11593757858.0,203
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,53601,2504503652.0,43
0325bb9bda523a85dc834b190289b7e25e8d92615ab2f2abffbe97983f0bb12ffb,60907,1584308965.0,31
029b17d9d393bb0a7db2cf14f96309b01e764f0553a5a50791e6d55202d9279191,500,36121164.0,1
02de11c748f5b25cfd2ce801176d3926bfde4de23b1ff43e692a5b76cf06805e4a,31330,2318665856.0,13
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,173630,7697184837.0,394
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,971413,15271001659.0,421
03b006c37dfb8681e5db9f513386d06c9d18bd514fae5d79a7ed2d5991c7d57330,50786,2140687620.0,31
028edb80cb2a4cfa10dc72fc0942ae42575e484480bf53c6373fc4d46240bfec62,6036,25587796.0,12
03ea08d787c0153d42f0aa286a1b7000de17d959771e059aadc1cf85d5f2a67e35,123324,172822356.0,83
0303a518845db99994783f606e6629e705cfaf072e5ce9a4d8bf9e249de4fbd019,225919,2225750985.0,221
035f5236d7e6c6d16107c1f86e4514e6ccdd6b2c13c2abc1d7a83cd26ecb4c1d0e,52743,8022485106.0,123
03ac80cae732282e57f23c8c5dc5ae5dd86a77dcb378213c36cecfd28a2aa04339,14225,989599452.0,9
037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,24513,2272520132.0,20
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,27081,2116182482.0,22
022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,35034,1884824558.0,50
03c8dfbf829eaeb0b6dab099d87fdf7f8faceb0c1b935cd243e8c1fb5af71361cf,57429,192310655.0,37
02868e12f320073cad0c2959c42559fbcfd1aa326fcb943492ed7f02c9820aa399,5512,249396593.0,4
