node,total_fee,capacity,routed_payments
036bb85bc94686bf2a1fa720ea2bd5939c6745edb5954b8e36ba7a03542437fed0,1001,13500000.0,1
03c1a8ccc5c83b37059a3efbb72e633c0897172f2550475b93bdc14b5ca243a0d1,87,865110755.0,1
03a6daac0ca23f681f86f7a3dba5674ae5eaa5c171571ab1ece5bf10c0ad7b4c4e,1531,944012688.0,1
035f5236d7e6c6d16107c1f86e4514e6ccdd6b2c13c2abc1d7a83cd26ecb4c1d0e,3311,8022485168.0,3
02bb24da3d0fb0793f4918c7599f973cc402f0912ec3fb530470f1fc08bdd6ecb5,0,2453353834.0,1
0340cfadaa3324e0dd176a9969be050114278f93260e1b6333bd2a2a2ea03c64a3,2305,540336822.0,1
02ae53b0661195617ba1063e053ee238a24e80b90e371ebf2038de00aeb196bfd7,1001,34909294.0,1
0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782,1001,1715269223.0,1
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,6109,15271001709.0,3
023d49fd88692d4d1f366ee8ffa9dfe979c2266b036b440928e86cf3abe28d1894,1001,555111433.0,1
0277b084555196b33b3b137e2bcf70f939acc3033347df60739c4454de3968a7f9,400,59427390.0,1
0206c2b316ab5493b732fd0a622bde86697956831dcadeba138d76be7e8f197e94,0,1338595.0,1
03ea08d787c0153d42f0aa286a1b7000de17d959771e059aadc1cf85d5f2a67e35,1001,172822356.0,1
0303a518845db99994783f606e6629e705cfaf072e5ce9a4d8bf9e249de4fbd019,6030,2225751035.0,4
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,0,8719331425.0,1
030995c0c0217d763c2274aa6ed69a0bb85fa2f7d118f93631550f3b6219a577f5,0,2108492169.0,2
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,3605,13519624144.0,2
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,1001,7697185479.0,3
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,1001,2504503682.0,1
021c97a90a411ff2b10dc2a8e32de2f29d2fa49d41bfbb52bd416e460db0747d0d,2499,1568492379.0,1
035352d5960c7f86263e079f29707144088709332e781246b306370ca7e0a64183,1500,1076680912.0,1
02b8d9cbd41f44a71d79e3cbe3635815a4f70f183bb37745487142cde285de1c20,284,9971108.0,1
03886b18969fd197358b66b6ab9bac2d5e32bb4e5157925bc0292acb3893a47237,0,76351338.0,1
031c7ecff228dfe6054307ee49c8616998af5f8d4436f13c07d211aeb6c0ec87f7,9000,602866259.0,3
02c43a8c5dd024c4d3c5be5612347f87cf90d79e5c2417861908d25f72046354c3,2305,147477927.0,1
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,1001,2981705147.0,1
029f96fe33e4c3db0a7dc4039fb9e2a792bb99ef62589c9932bce2a59a06b650d7,0,38689557.0,2
02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b,0,1038356858.0,1
02fb22354383c240f9a04b194d610186cdec1045d961cb7989f254cb7c96498ab5,1001,753477920.0,1
038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5,10,3225361043.0,1
03144385021e4add8c85a707e54e8be9bdd480a35f216adf3158d30b9d1f50eb59,0,35968218.0,1
035215ba7758111d17fe546afab4c161ad5f0b0567a6eb65a893f13617673a25af,60,11904218.0,1
03f2172bcd63e6631927fd85c2d941ae74e9ef5f3886a07d3f65263d07bad9b24e,9001,302328.0,1
0372d4838addfaffd6bd97b29b1ce087abccb69b763279dc36b01d6152b1de77d2,1001,20000.0,1
