node,total_fee,capacity,routed_payments,ratio
03dc686001f9b1ff700dfb8917df70268e1919433a535e1fb0767c19223509ab57,98790,2798793017,89,3.5297358325515646e-05
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,375032,5981179407,475,6.270201485029623e-05
03c1f2781c735c0538745657447f546f50d401ae44cbd9d0fbbe6538337be14ba3,0,92156617,54,0.0
HCN_033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025,266070,38151442245,86,6.97404827558964e-06
025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5,15459,1973441165,41,7.833524644247501e-06
02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,235760,4274263109,126,5.515804572338506e-05
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,22814,2528373390,60,9.023192575207415e-06
03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,50,2128794769,5,2.3487468462489443e-08
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,74220,6991857656,151,1.0615204664000671e-05
02de11c748f5b25cfd2ce801176d3926bfde4de23b1ff43e692a5b76cf06805e4a,1010,1922394604,6,5.253864102086295e-07
0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,8662,1720036785,24,5.035938809878418e-06
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,48400,21450671256,77,2.2563396465489145e-06
03dd09855c3634daa5c7de0146f4d54eb395b51ae422bc86ee1132a0d7ed50e720,0,482722530,2,0.0
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,10810,5583673704,23,1.936001380642281e-06
039d38adaa66554f2079cea57149b85b55df35feb6a54a8bace32898558fea8a4e,23070,4303395876,23,5.360882583138861e-06
023e09c43b215bd3dbf483bcb409da3322ea5ea3b046f74698b89ee9ea785dd30a,10,278192425,1,3.594634181717924e-08
0305f5f4013f6c6eeb097bd8607204ec1f31577a05fae35f0d857c54d3b52e4e45,2290,306505171,5,7.471325826343073e-06
THIEF,192660,242132680,171,0.0007956794597077933
039174f846626c6053ba80f5443d0db33da384f1dde135bf7080ba1eec465019c3,29970,280370364,46,0.0001068943221117336
038d8a19dd1b5af1257fc9c10d8bd1e767e2d39f3ab5218142c542b634a21468ce,10100,23952824,10,0.0004216621806263846
03a09f56bba3d2c200cc55eda2f1f069564a97c1fb74345e1560e2868a8ab3d7d0,110,293856998,11,3.7433173532930464e-07
0203e5b16ebe87b089f22e18752f1f7a66a1bdf77879df8d1c9e8d912dbfb9beb4,2080,923381139,13,2.2525909531275364e-06
03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,0,1204964469,6,0.0
02a98e8c590a1b5602049d6b21d8f4c8861970aa310762f42eae1b2be88372e924,112870,298242984,25,0.0003784498078922118
021abdd2431bd4205b760e13e76b080ecb812804c33b399372d974d50b384d92d7,0,14702888,19,0.0
037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,5020,9624846146,4,5.215667787153426e-07
03423790614f023e3c0cdaa654a3578e919947e4c3a14bf5044e7c787ebd11af1a,8280,1629936416,15,5.079952763016247e-06
0337579aadc81356ed7f32587565e4c2a7f8d1561be8cc3bd976cbc6a409a4a71b,100,130757333,2,7.647754638739841e-07
027c4b3f51b43b5640b79799750d2db6d84a0dbd590b0ba2d1cad79bb72a53c9be,0,89736192,3,0.0
03271338633d2d37b285dae4df40b413d8c6c791fbee7797bc5dc70812196d7d5c,3589,1328178999,28,2.7021960162765682e-06
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,8470,1657559575,9,5.109921916381196e-06
02abfbe63425b1ba4f245af72a0a85ba16cd13365704655b2abfc13e53ad338e02,0,1483958856,3,0.0
0202e7727ee46d943a44c7bf0dce14220a839630dee67d03446bf935178b55a0df,32920,1029442878,13,3.1978462043427726e-05
030995c0c0217d763c2274aa6ed69a0bb85fa2f7d118f93631550f3b6219a577f5,1010,1868655818,1,5.404954675286276e-07
03d1e805c38257b713340049745ff5a15d9ee5d733517a1d48a956815c9482055c,10,1270074976,10,7.873550923343284e-09
03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,2020,659021571,13,3.0651500480247558e-06
02587c51c3196667c9112c688ccd2356d1a3983610cf19118e33947830ce46e1db,1750,137749350,3,1.2704234176059633e-05
03378042dbd7f9671e558df650ff086ba3ba353d6f24d2f9724c522bcb91a617de,0,152223664,3,0.0
03aab7e9327716ee946b8fbfae039b0db85356549e72c5cca113ea67893d0821e5,26984,12431162695,44,2.170673867123738e-06
03a93b87bf9f052b8e862d51ebbac4ce5e97b5f4137563cd5128548d7f5978dda9,1138,1429189924,26,7.96255263831541e-07
03807e3c5228372e94cd7b647ff0fec1bc993b85414befd715e74649b9d6659c65,31,116103770,1,2.670025271358544e-07
02fe80fb6a2dc0fb6e9bec49c76d048889c91355d4e900fcb026bf095665790325,4610,953010518,18,4.8373023308017675e-06
02dfe525d9c5b4bb52a55aa3d67115fa4a6326599c686dbd1083cffe0f45c114f8,20,585260093,2,3.417284082617265e-08
0361739008d5779564c0198ae428a79ebb1b45a54b011a4911c87878f231496e1d,1010,4883847,1,0.00020680418530719737
035fed4182fbd0725264f8a0018cabb6b25514dd231291162ac8dd63afb278e9e8,10,212218787,1,4.712118159453998e-08
0265c5055ce6b44275e4f0d49ef3f6aa856ead0b9c00abe69a087fd1a5f68c6a77,20,423105661,4,4.7269516443553326e-08
026af41af0e3861ba170cc0eef8f45a1015125dac57c28df53752dcaeea793b28f,5739,1397206548,3,4.107481465939995e-06
0318ac9faa9629e7da08819bc8fe0dd2ae3044d69b1b2283a63479acffeb968483,2610,291489575,4,8.954008046428418e-06
025e9497188d33af48bb15cfc3cd6d7c549eed05b5f54d45615d3cb7ec3b562588,200,339602525,2,5.889237719890334e-07
038fb77fd39a5d0782027a420571482d9dbef1a24f129bbafc487ac084a2251e5f,1500,143586285,3,1.0446680196510412e-05
02fb79c3a9121d85b126687bd111eaebf21aaaaa5cbf232e2b6c3bdf8803f40182,3300,464629343,4,7.102435628995563e-06
039bd6ad6e5da4fd0774023233b818e5c930a2224d70d84366840bd9476232711b,1010,74683050,2,1.352381832289924e-05
02fb22354383c240f9a04b194d610186cdec1045d961cb7989f254cb7c96498ab5,0,450984244,3,0.0
022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,12010,1418823257,4,8.464761160875162e-06
031ce29116eab7edd66148f5169f1fb658fad62bdc5091221ab895fe5d36db00b2,560,1236717733,2,4.528114904939266e-07
0303a518845db99994783f606e6629e705cfaf072e5ce9a4d8bf9e249de4fbd019,3510,2210386920,5,1.5879572794431846e-06
03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,110,1083822595,2,1.0149262481467274e-07
0296b2db342fcf87ea94d981757fdf4d3e545bd5cef4919f58b5d38dfdd73bf5c9,2050,869851661,6,2.3567236713019277e-06
03a01da97af71f7859cd1b2b6a70f221ecd49f6eabf0bf1e267bae9570b47232a6,1020,145844089,2,6.993769901775038e-06
02e9046555a9665145b0dbd7f135744598418df7d61d3660659641886ef1274844,4600,1428769771,3,3.219552998227592e-06
03df3f0a2fd6bea5429a596461ce784c922b2981ada1af89cfefcd9ccfb16c16a7,2020,1221053033,6,1.6543098009732391e-06
03501a74753e0f6ae270a1e4e2ffbbc37f7a796360e650c1121c18e116b22ac106,400,835013186,5,4.790343514407687e-07
03037dc08e9ac63b82581f79b662a4d0ceca8a8ca162b1af3551595b8f2d97b70a,0,16261338532,7,0.0
0250baf7a558091eb9c93f43d595b795db61bd2b55ca016d8682fd310cb1b81e6c,11110,1424400597,19,7.799772074934057e-06
020c92d71dfe47d49d322eed910064787973dff96c05a39d75a75d7e8f33aead4c,370,868166551,1,4.261855050437206e-07
02d3db7c13440cf6b4d636208acceb0d07c60e4e14aacd2aa87c0e91ee827422e3,1820,112177679,2,1.622426151284517e-05
028ed7bd6ba6763cf040869681890bf5bf95d623108a60e75d76a57f5d637be3ef,0,154750000,1,0.0
034a879c36f418cb5b44b6903b3c6c1cfb5f4beb1e79b9b479c040b7df9cbc56be,1000,776182998,1,1.2883559709201463e-06
02ddb472c8edf0624dec5544507b705aae67d42a6cc2db133ba7e843fd5ce90135,7090,411000122,12,1.725060315188909e-05
0299797daa21faa6e4151517b286c41d4c7a8cb21fbfba59ca3bcd21a9f8392bd4,3010,1424592628,9,2.1128847228598744e-06
033d9e73a183c9714545f292875fb90c4372bddc9c2cc302b265d15e7969a5ed60,5180,1317768589,18,3.930887443546433e-06
