node,total_fee,capacity,routed_payments,ratio
03dc686001f9b1ff700dfb8917df70268e1919433a535e1fb0767c19223509ab57,43080,2798793017,42,1.5392349394303208e-05
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,201270,5931179407,201,3.393422896000421e-05
02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,13910,2584371929,54,5.382352224117506e-06
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,100842,6941857656,257,1.4526659144737726e-05
035f5236d7e6c6d16107c1f86e4514e6ccdd6b2c13c2abc1d7a83cd26ecb4c1d0e,6281,4238087553,17,1.482036395296716e-06
03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,0,1351549690,17,0.0
03037dc08e9ac63b82581f79b662a4d0ceca8a8ca162b1af3551595b8f2d97b70a,2050,16236338532,6,1.2625999365310597e-07
025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5,44810,1973441165,55,2.2706529485007474e-05
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,73331,5583673704,131,1.313310982829594e-05
035e4ff418fc8b5554c5d9eea66396c227bd429a3251c8cbc711002ba215bfc226,14465,8828416516,11,1.6384591703149317e-06
0250baf7a558091eb9c93f43d595b795db61bd2b55ca016d8682fd310cb1b81e6c,47180,1424400597,41,3.3122704455030495e-05
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,38270,2528373390,133,1.5136213721977196e-05
037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,5740,9624846146,26,5.963731692880611e-07
03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,8850,2128794769,110,4.1572819178606316e-06
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,270034,21450671256,108,1.2588603721408876e-05
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,121820,1671693362,36,7.287221614271147e-05
02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,52680,4274263109,47,1.2324931492653228e-05
03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,0,1700368036,5,0.0
02b515c74f334dee09821bee299fcbd9668182730c5719b25a8f262b28893198b0,1140,1916765563,5,5.947519206343337e-07
035d6f5b496f0a8bd3a05fb40b8bf7423afed11a8f2671a1980f6911b1be1685eb,88500,360632680,59,0.0002454020528588812
022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,62010,1418823257,34,4.370523227192913e-05
020d1617e27ac022395352f2b3774969593d3d6ddff6fb117d820a9dda8da45217,2770,1211741039,7,2.285966977140567e-06
039d38adaa66554f2079cea57149b85b55df35feb6a54a8bace32898558fea8a4e,78006,4303395876,82,1.8126614944964456e-05
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,2020,20484370825,2,9.861176685664691e-08
0204a91bb5802ad0a799acfd86ef566da03d80cc9e13acb01e680634bf64188a0d,2610,991441135,6,2.6325314815589125e-06
032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,29500,1270352785,11,2.3221895798024327e-05
03a93b87bf9f052b8e862d51ebbac4ce5e97b5f4137563cd5128548d7f5978dda9,0,1429189924,4,0.0
02d38871e8be8431cfcec76ed5886eb31cd9dd48816c9eabf3d2cdbd9a998b7428,1010,112273432,2,8.995894950463436e-06
02bd2ed32599f0a52ce507ee18366623e51c639f7f5729e9b9029799cd6d8bb8cd,1000,84888607,1,1.17801438301373e-05
HCN_033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025,700147,38894621785,69,1.800112632204633e-05
024d2387409269f3b79e2708bb39b895c9f4b6a8322153af54eba487d4993bf60f,11980,985378506,11,1.2157764683371325e-05
03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,4420,1083822595,10,4.078158197098668e-06
03378042dbd7f9671e558df650ff086ba3ba353d6f24d2f9724c522bcb91a617de,2500,152223664,1,1.642320211133533e-05
02de11c748f5b25cfd2ce801176d3926bfde4de23b1ff43e692a5b76cf06805e4a,2020,1922394604,18,1.050772820417259e-06
02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,0,1166540951,2,0.0
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,160120,15042323281,11,1.0644632282451209e-05
027373467dc78f7f06836235a276f454bad837f2541ab14848a14591c5af635dbc,11310,5400000,1,0.0020944444444444443
026af41af0e3861ba170cc0eef8f45a1015125dac57c28df53752dcaeea793b28f,6060,1397206548,8,4.337225593935593e-06
02bb24da3d0fb0793f4918c7599f973cc402f0912ec3fb530470f1fc08bdd6ecb5,8080,1480931861,14,5.456024151269172e-06
03aab7e9327716ee946b8fbfae039b0db85356549e72c5cca113ea67893d0821e5,0,12406162695,1,0.0
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,1700,1273952322,3,1.3344298453266604e-06
0283ebe9b9f667fe8f7984871818ea583ad98a092d2862be378b230f3a57229674,1180,110065329,1,1.0720905581447906e-05
035b1ff29e8db1ba8f2a4f4f95db239b54069cb949b8cde329418e2a83da4f1b30,1910,1341854154,4,1.4234035750505267e-06
THIEF,5050,46000000,5,0.00010978260869565218
037f990e61acee8a7697966afd29dd88f3b1f8a7b14d625c4f8742bd952003a590,28670,2308676990,28,1.241836780293808e-05
0299797daa21faa6e4151517b286c41d4c7a8cb21fbfba59ca3bcd21a9f8392bd4,1190,1424592628,3,8.353265183399503e-07
02f3d9e33a2de53e128ae1821f0cff02f7e8c9b6872d949f0ebb0c8e388bad82ac,1010,1239075963,2,8.151235518721785e-07
0396fa841d73a10e8674665c19f05da85bc77fbe6b4fd5b4bdc6d9f3d0d1aa9193,500,305283563,1,1.637821555430418e-06
035542f0f213a5b6e985dff0e0fd973da01bd77325d44242fc325d0ea8eea3d312,820,458472547,8,1.7885476575765396e-06
0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,3393,1720036785,5,1.9726322306531367e-06
02ceb27f3d4e32b83f37dff8bad8cc802dc0f380ca0193e90514ae25bc32c7542e,7070,203162418,7,3.479974332654379e-05
022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,9850,1742538584,25,5.6526725378954365e-06
03263f34611bc9455452cf32ef31ced3a55b9184e65dee52287cdfdc1493d7dc11,4700,1216589732,15,3.863257987779894e-06
034a879c36f418cb5b44b6903b3c6c1cfb5f4beb1e79b9b479c040b7df9cbc56be,20,776182998,2,2.5767119418402926e-08
03ceeaec6cb017d1ea8ad04a5dfb3facb24a28399d24624ecce8f319973de361d9,1400,196341274,1,7.130441661491918e-06
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,13130,1649611498,24,7.959449855871458e-06
03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618,0,1030386802,4,0.0
028d98b9969fbed53784a36617eb489a59ab6dc9b9d77fcdca9ff55307cd98e3c4,180,2127090928,2,8.462261656545413e-08
0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,2280,3144750984,5,7.250176600946411e-07
02fe80fb6a2dc0fb6e9bec49c76d048889c91355d4e900fcb026bf095665790325,700,953010518,8,7.345144537009192e-07
