node,total_fee,capacity,routed_payments,ratio
026165850492521f4ac8abd9bd8088123446d126f648ca35e60f88177dc149ceb2,44409,2528373390,127,1.7564256994493997e-05
03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,9380,2128794769,97,4.40624908356302e-06
034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,76850,6941857656,239,1.1070523742816429e-05
03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,6968,1351549690,9,5.155563314878937e-06
039d38adaa66554f2079cea57149b85b55df35feb6a54a8bace32898558fea8a4e,58315,4303395876,86,1.3550926217414073e-05
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,94910,5931179407,185,1.6001876437591293e-05
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,183136,21450671256,121,8.537541684098802e-06
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,15150,1649611498,21,9.183980602928605e-06
03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,6010,1198646721,13,5.013987770296499e-06
025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5,25180,1973441165,53,1.2759437902978982e-05
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,73590,5583673704,118,1.3179495060265076e-05
035d6f5b496f0a8bd3a05fb40b8bf7423afed11a8f2671a1980f6911b1be1685eb,88500,360632680,59,0.0002454020528588812
02315fe3619ffdea2561bcacecada87b226723f471a59fdbfec18c4e84bcf785b2,8400,217623065,3,3.859884980482193e-05
0303a518845db99994783f606e6629e705cfaf072e5ce9a4d8bf9e249de4fbd019,16920,2190739749,19,7.723418542856776e-06
03dc686001f9b1ff700dfb8917df70268e1919433a535e1fb0767c19223509ab57,14250,2798793017,32,5.091480475135114e-06
02b7291fcf57fd64cb9610beedf37eac46212762608813ccf8090520701b94ae62,600,1321049493,2,4.5418434599104003e-07
03d607f3e69fd032524a867b288216bfab263b6eaee4e07783799a6fe69bb84fac,22501,8999663011,52,2.500204726832299e-06
022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,21030,1742538584,31,1.2068599337252896e-05
031c7ecff228dfe6054307ee49c8616998af5f8d4436f13c07d211aeb6c0ec87f7,27438,806591847,5,3.401720473874316e-05
02150e753d33ecf6d2de4173cc1ce941d9bf8900de7f4407ac3df5e078df91dcce,8370,393959885,14,2.1245817959358985e-05
035715b716b8d61b31992256194f119e1cd7f86b5a15f66ca4cc3798d341d6a99a,450,668006677,1,6.736459611765228e-07
037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8340,9624846146,22,8.665073574673221e-07
032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,3220,1270352785,10,2.5347289650724857e-06
028a8e53d70bc0eb7b5660943582f10b7fd6c727a78ad819ba8d45d6a638432c49,3030,1094931466,8,2.767296487577607e-06
02a4bb57102fcba2bcf37c078644955719bcf42f647e83dd4c4115036bfe4f2429,1010,80210000,1,1.259194614137888e-05
030995c0c0217d763c2274aa6ed69a0bb85fa2f7d118f93631550f3b6219a577f5,7430,1868655818,11,3.976120122512577e-06
HRN_033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025,466675,39040413963,76,1.1953638617722769e-05
0204a91bb5802ad0a799acfd86ef566da03d80cc9e13acb01e680634bf64188a0d,1240,991441135,5,1.2507046119283723e-06
0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,5123,1720036785,11,2.978424673632779e-06
022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,11000,1418823257,19,7.752903644431873e-06
02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b,8900,1505042655,8,5.913453662215307e-06
0331f336302968d3a42b48b48b2c1102dbf6a0685d38038db8c9826648d1a2d07c,90,24512362,1,3.671616794823771e-06
026e44acf41fcfa19d092a297a7e8452f6ac5eee677ed0f7f2e5d4c7c632467224,3650,438046472,4,8.33244925666243e-06
02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,77430,4274263109,55,1.8115403293017076e-05
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,83860,1671693362,24,5.016470239474457e-05
024d2387409269f3b79e2708bb39b895c9f4b6a8322153af54eba487d4993bf60f,11000,985378506,7,1.1163222998087194e-05
026af41af0e3861ba170cc0eef8f45a1015125dac57c28df53752dcaeea793b28f,4690,1397206548,8,3.3566976956366225e-06
02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,27540,2584371929,43,1.0656360909575565e-05
037f990e61acee8a7697966afd29dd88f3b1f8a7b14d625c4f8742bd952003a590,26480,2288176990,31,1.1572531371360394e-05
0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782,4040,1166215542,11,3.4641966724878376e-06
03abf6f44c355dec0d5aa155bdbdd6e0c8fefe318eff402de65c6eb2e1be55dc3e,0,3130132817,7,0.0
02aace31b8120e29cfc29d991b63fe8614cddd3fbf6148431cc3a68932c363ed29,13130,268973266,13,4.88152603240502e-05
035b1ff29e8db1ba8f2a4f4f95db239b54069cb949b8cde329418e2a83da4f1b30,6131,1316354154,8,4.65756117483259e-06
02cdf1eca1228e2e7295c3f44f4ffcc73e3364b2adea5ad024a25ac9f170ed473f,6600,46000000,6,0.0001434782608695652
030f2c70ce2e9a0aa20457f0e26be4f768f5e0e5b12ae81e5814145f52ecc6d1ec,90,265259908,1,3.392898711251909e-07
029df644421b9f07dfcf01d7c056a55b9bbe11284c49838c8cbff7d6eb2f89363e,1010,21316733,1,4.7380618784313716e-05
035f5236d7e6c6d16107c1f86e4514e6ccdd6b2c13c2abc1d7a83cd26ecb4c1d0e,8091,4238087553,15,1.9091158214210683e-06
037e27d212432eaf499e4fb648d996944f3454c094dab36336bac573f82211a335,1110,1794578134,4,6.185297697380726e-07
031015a7839468a3c266d662d5bb21ea4cea24226936e2864a7ca4f2c3939836e0,25840,1346729950,9,1.918721715515423e-05
02ceb27f3d4e32b83f37dff8bad8cc802dc0f380ca0193e90514ae25bc32c7542e,2040,203162418,4,1.0041227211619425e-05
035542f0f213a5b6e985dff0e0fd973da01bd77325d44242fc325d0ea8eea3d312,1000,458472547,10,2.18115567997139e-06
02bb24da3d0fb0793f4918c7599f973cc402f0912ec3fb530470f1fc08bdd6ecb5,8030,1480931861,11,5.422261625580625e-06
035352d5960c7f86263e079f29707144088709332e781246b306370ca7e0a64183,90,357499895,1,2.5174832568831943e-07
0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,8121,1896215495,14,4.282741081598429e-06
033f6152ad78709985dc9bf7fbbddf2ea0255dd60c97205bb1dcec2db4185baa1a,351,108287685,1,3.2413658118187676e-06
0299797daa21faa6e4151517b286c41d4c7a8cb21fbfba59ca3bcd21a9f8392bd4,1560,1424592628,8,1.0950498895885063e-06
0250baf7a558091eb9c93f43d595b795db61bd2b55ca016d8682fd310cb1b81e6c,19510,1424400597,30,1.3696989485325243e-05
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,18380,15042323281,9,1.221885719157215e-06
03dc63047373c13d6512bd2e8d893cb445ea833ea4b6d496249290413d02674851,4800,158000000,8,3.037974683544304e-05
0296b2db342fcf87ea94d981757fdf4d3e545bd5cef4919f58b5d38dfdd73bf5c9,10,869851661,3,1.1496213030741111e-08
0255ff94583166afd90a0fc0a3042b73724feeeb4141d5218b00e96d036ebfa2f1,3500,57725533,1,6.0631748519325064e-05
023c51202ba27f056e64fef0baf37baa0334deea8b8f0c2503eb51e55c80db907e,1100,209182606,1,5.2585634199432435e-06
03423790614f023e3c0cdaa654a3578e919947e4c3a14bf5044e7c787ebd11af1a,4550,1629936416,16,2.7915199361985417e-06
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,10060,2451397607,21,4.103781439319974e-06
03271338633d2d37b285dae4df40b413d8c6c791fbee7797bc5dc70812196d7d5c,16478,1328178999,19,1.2406460283144411e-05
02d419c9af624d0e7a7c90a60b9ffa35f4934973a9d7d3b4175cc3cc28b7ffcde1,2020,210604829,2,9.591422996288467e-06
034a879c36f418cb5b44b6903b3c6c1cfb5f4beb1e79b9b479c040b7df9cbc56be,1240,776182998,4,1.5975614039409814e-06
02f3d9e33a2de53e128ae1821f0cff02f7e8c9b6872d949f0ebb0c8e388bad82ac,6880,1239075963,8,5.552524788990681e-06
024a2e265cd66066b78a788ae615acdc84b5b0dec9efac36d7ac87513015eaf6ed,1500,654786812,1,2.2908219477089897e-06
029efe15ef5f0fcc2fdd6b910405e78056b28c9b64e1feff5f13b8dce307e67cad,3130,1020286415,4,3.067766025288105e-06
033d38e07e2541628214c8184cf6c562311059872363e9f538b2f45434418b5bc5,103,483849401,1,2.1287615482653042e-07
0289b70b52a04e951446674bedb571336295a2890ca0079639ebc067076277d571,0,375080058,3,0.0
02de11c748f5b25cfd2ce801176d3926bfde4de23b1ff43e692a5b76cf06805e4a,5050,1922394604,13,2.626932051043148e-06
