node,closeness_pickhardt,avg_ppm,avg_base,bc_ppm,bc_base,degree,exp_cap,bc_standard,ec_standard,median_base,median_ppm,closeness_standard,degree_2_hops,bc_capacity,bc_pickhardt,ec_pickhardt
02c911ba09b21441200e0424279720ec13290b36cd51f4ab1a80cbb40b3baf0fe1,1.1629728504617401e-10,146.875,0.0,0.0,0.00030691813538506264,24,44251535,0.00010465756597028635,0.011611308372883374,0.0,100.0,0.4842462433349491,910,0.00030691813538506264,0.0,3.5725211855989235e-05
036cedc221ce41dc4ecccfff6a560d287cfee90618340c5f40125511cf679173d9,1.1629728096153879e-10,68.71428571428571,47.61904761904762,0.00046939291842804695,0.000479833266773387,42,116684722,0.00023174420582476745,0.021966947354465277,0.0,25.0,0.4923607688516511,926,0.000479833266773387,0.0017983915779506963,1.8210998346345183e-07
0266c9efc6f9492899fde60d2e50ea8d2509a0728daabf23c3707d242204657ad7,1.1629727229811053e-10,55.87719298245614,19.29824561403509,0.0,0.0010548433264975534,57,140371702,0.0006010265143222876,0.022224183987679048,0.0,10.0,0.500501002004008,944,0.0010548433264975534,0.0,8.209570165307976e-08
033434a6b19a755eb3e0b3102c4a03866f7cbee577f6c8cc6e85a49798b4b39684,1.1629722397456932e-10,29.0,999.0,0.0,0.0,24,50724790,0.00012129627780234493,0.005998192842923293,999.0,29.0,0.4145228215767635,565,0.0,0.0,3.0011442268897344e-08
028cc8ed61927c980836ee0aed5d0aceae9c1c388a589e7f1a62041f2d98e7e230,1.1629719420665843e-10,36.90909090909091,0.0,2.945766531543363e-05,0.00017285680326797193,22,37990861,8.811593398325748e-05,0.01158429490592249,0.0,1.0,0.4823756639304684,904,0.00017285680326797193,0.0,2.3559474764059767e-07
022618bb95c7cd788a4f2d54e638d73212ffce867e1714734b2b65bac5274635ad,1.1629728787717597e-10,165.3846153846154,0.0,0.0,0.00035083969148669,39,89548204,0.00019746824688011494,0.02222786684599157,0.0,120.0,0.4947994056463596,939,0.00035083969148669,0.0,1.9675071942097797e-07
0232f4c09bf0a9a1c19c68d4b22ebe0377bbbfc240e62afaee824d9355cd52eab9,1.1629728632742625e-10,113.83333333333333,0.0,0.0001601364824707842,0.00034302045718491035,30,94300000,0.00011694573705594484,0.01874433977235803,0.0,22.5,0.4885085574572127,922,0.00034302045718491035,0.0017715611402986152,1.5779753742760704e-07
03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,1.1629731703157879e-10,13.483870967741936,0.1774193548387097,0.0002214130573228952,0.0010578457092393623,62,1014506547,0.0005745013382805614,0.029198575077914443,0.0,9.0,0.504800404244568,956,0.0010578457092393623,0.008298517373099258,0.0003493193910851968
02f51d157519ac6ec86595822ee529af53416fc4f8ba7fb8179407dcd91eaafa9a,1.1629727078928839e-10,206.25,0.0,0.0006473030310775719,0.0003493183015681257,40,92798137,0.00021950875834178107,0.024513493516447844,0.0,42.5,0.5012543903662819,964,0.0003493183015681257,0.0,1.4455520650732262e-07
03ae641aa89c4d2c0034b31bad23a4f80f841d593ddd52f7f35cf7896d0ef8a594,1.1629725731749559e-10,173.3,1.0,0.0023338647812933436,3.2559220953431286e-06,50,138458597,0.0006156895612931023,0.020067161746191407,1.0,50.0,0.48970588235294116,907,3.2559220953431286e-06,0.00196405490326666,0.0003611172298713799
031553e9308e9cffd3dfbd4069fa9d561ec4c0ae6bc658c696f1137d62ff77a619,1.1629726301785176e-10,92.0,0.0,6.832669907861085e-05,9.4290268783845e-05,20,57396824,4.609329244986039e-05,0.013334191266137546,0.0,5.0,0.48401162790697677,913,9.4290268783845e-05,4.513531567639784e-06,1.6215171581706535e-07
028ed7bd6ba6763cf040869681890bf5bf95d623108a60e75d76a57f5d637be3ef,1.1629728766262981e-10,51.224489795918366,979.5918367346939,0.010148419510319844,7.857003009775244e-06,49,140000000,0.000162461861284868,0.027820338375249866,1000.0,10.0,0.49676777722526105,937,7.857003009775244e-06,0.0014167474087313768,2.6440389835770802e-05
0285d50bc04a6a7eaeb37c4964d5f1322b1136c8cea2f242d3c52302226043cbe4,1.1629729664857689e-10,1.0,1000.0,0.0005988778940601881,0.0,52,294459895,0.00026059440446474474,0.029576529694962276,1000.0,1.0,0.5055668016194332,969,0.0,0.004744724684604444,0.002118744221813421
036b591f7a25eb860e1270c08554fa94631838ddcf6517a734efe1c8795ee3ef0d,1.1629726740124185e-10,209.76,920.0,0.0003403914130183405,2.8074591987671156e-05,25,107025000,9.049794173858361e-05,0.014269430421438656,1000.0,30.0,0.48613138686131385,917,2.8074591987671156e-05,1.0030070150310631e-06,6.85095516027847e-08
0285829ba6d498e27c072fd339a69317ac09a15a2729422663c9efee0ff0f67320,1.1629726571404888e-10,118.33333333333333,0.0,0.00029977337795172225,0.00023756368262733136,39,70411814,0.00010396003060750113,0.025145709234484594,0.0,30.0,0.49850299401197606,954,0.00023756368262733136,4.296213381049721e-05,1.1961985486197209e-05
035542f0f213a5b6e985dff0e0fd973da01bd77325d44242fc325d0ea8eea3d312,1.1629729670898612e-10,127.67441860465117,267441.8604651163,0.0,0.0006001592625456324,86,430972547,0.000410223041850211,0.053388280628574744,0.0,15.0,0.5181535269709544,983,0.0006001592625456324,0.0,0.0010652814349474615
021ecaf18c177e308009b9bdbf0d6784536e027759f797d64300787a24e6528a7c,1.1629728490567046e-10,121.76923076923077,1000.0,0.0023320824015074584,0.0,65,128108731,0.00047282628340790254,0.036507471949657394,1000.0,21.0,0.5078800203355364,965,0.0,0.0007923755418745399,1.3449232562079606e-07
031e84f29076143d0f2a92b9910f6913222054b5af30c8ac10f5b78d4240a67dd1,1.1629726463655292e-10,58.743589743589745,0.15384615384615385,0.00010538663444607529,0.00040011773581500606,39,42826732,0.0004989853879355611,0.02193154002286641,0.0,2.0,0.4987518721917124,955,0.00040011773581500606,0.0,1.9925845313653164e-05
03bcfc26ecc326d3ab012ac7821f6fcec6cb75337ef505675c522e28d69061317a,1.1629727823004585e-10,232.66666666666666,666.6,0.0,3.858699036218209e-05,15,47050000,1.3298429419287432e-05,0.012055265273324579,0.0,180.0,0.4809821858449687,905,3.858699036218209e-05,0.0,5.5175248983580226e-08
02de9990c589cef2745e70d78a767eb2a787fa65a0e1346a1c34f85b5b077074cd,1.1629728420974595e-10,314.0740740740741,48148148.14814815,0.0,0.0003523235468320218,54,209249998,0.00040383477403879925,0.03238121595302981,0.0,225.0,0.506079027355623,969,0.0003523235468320218,0.0018926742373636162,0.002120174842104851
023e09c43b215bd3dbf483bcb409da3322ea5ea3b046f74698b89ee9ea785dd30a,1.1629727771585e-10,66.90721649484536,0.010309278350515464,0.00019888358056315255,0.002380639454059523,97,260916351,0.0014877176129722866,0.03490889241888755,0.0,50.0,0.5120451050743209,949,0.002380639454059523,6.36909454544725e-05,0.0010657861577658067
0383a52db8e4063714c767e90628a5caee4d278c308cfe0fae82e21aebc313ccbe,1.162972641002622e-10,83.66666666666667,76.92307692307692,0.0,0.00042467196096454665,39,68871599,0.00024473383498445096,0.02282129171689887,0.0,6.0,0.49750996015936255,950,0.00042467196096454665,0.0,1.2409718512836897e-07
037833d306842960f8e290445f475466952ac9ffbe5a281fe3bf4df6eebb35031b,1.1629726348164331e-10,111.31111111111112,0.0,0.00354952797448924,0.002038341032253552,45,60398607,0.0006113047196533807,0.024226382143916887,0.0,19.0,0.502262443438914,963,0.002038341032253552,1.0030070150310631e-06,1.997812243512883e-07
02e12fea95f576a680ec1938b7ed98ef0855eadeced493566877d404e404bfbf52,1.162972429601875e-10,1.0,666.6666666666666,0.00015541237824366117,0.00041283175987723595,24,47964610,0.0001348309203896806,0.011111757235631306,1000.0,1.0,0.4828419526341228,904,0.00041283175987723595,3.009021045093189e-06,0.0021553595772811447
039e8327879cc56a485195fcc5ebfae14bf0dbb5f29261f8c2c2689a1e7e7c8719,1.1629727444973164e-10,257.72727272727275,0.0,0.0003469353598976023,7.546147935798485e-05,22,63762781,3.7573037969105034e-05,0.016552788510147125,0.0,20.0,0.4909090909090909,940,7.546147935798485e-05,1.0030070150310631e-06,3.6954267183151735e-05
0334a7c3a2ce4b1c9abac312850d9c6220cd87698999deb8c90305dc0c66e8fc94,1.16297287734953e-10,231.0888888888889,0.0,0.0006234800534616539,0.00016974620827119225,45,106157316,9.743780083160057e-05,0.03450404251038934,0.0,98.0,0.5042907622412923,971,0.00016974620827119225,4.0120280601242526e-06,1.885064069531138e-07
02f3c672ba1b02f8885a10d6b9ae4e7b88a0c7f580de79fd47ccb3d4306e1c240c,1.1629728762710454e-10,121.28125,0.0,0.002610335485664484,0.00016492728357482724,32,72499116,7.690681354978497e-05,0.021123990156868652,0.0,8.5,0.4918759231905465,934,0.00016492728357482724,0.001125373870864853,8.169274783332988e-08
02015cb10a74914fe6c126e591b1a4bda66662ca807e97a94cf973ffe408259f74,1.162972475687905e-10,1108.340909090909,27.318181818181817,0.000319108076531701,0.0003832830124303822,44,73595737,0.000312644769968714,0.021305566424800894,0.0,30.0,0.4987518721917124,950,0.0003832830124303822,0.0,0.0021308537892101537
0351fabd839e93962826ab8eff7f86795b66b7295a2330773938d409a725aa8176,1.1629725556656322e-10,364.9875,0.0,5.788154451071685e-05,0.0020405978415147193,80,201247027,0.0010780838360999632,0.03531751811015453,0.0,100.0,0.5128336755646817,969,0.0020405978415147193,6.720147000708122e-05,3.7171550012143936e-07
03f4401ff73acf97a561442322b1f81d726c5e0f93c57c821211ab613cdebbbc2c,1.1629728558728467e-10,256.8965517241379,0.0,0.00207597939238071,0.00023484656474072183,29,76425000,0.00012197350301197295,0.01620662752592354,0.0,160.0,0.47639484978540775,871,0.00023484656474072183,0.0019979899739418776,2.444478138096791e-07
0385b81d9661adf36c086be5217a03c29a4276c0b5c9e607c745a239bba430d63f,1.1629729029537267e-10,256.89473684210526,0.0,2.059287296428245e-06,0.0008974675289483846,57,295393222,0.0005909022019841351,0.02143832598810085,0.0,199.0,0.47662213740458015,844,0.0008974675289483846,1.1033077165341695e-05,9.0946540675401e-08
02c30502153f7a86eac9874639fd0acb101dd99a84b720f013e1bf605118cb1940,1.1629726620275146e-10,93.775,975.0,0.0016670395662440472,2.4941121334932763e-05,40,143557541,0.00026094284050399546,0.021272007447593524,1000.0,13.5,0.4950445986124876,939,2.4941121334932763e-05,0.0011280485562382688,2.928260826810049e-07
03a9cecaad78e5fc8a3a77bd124a5cab6dc046e425cf75b9d1645ef9261e31a273,1.1629728573222889e-10,43.0,0.0,0.00010292643183011465,0.00011343185956816647,33,113371145,7.683417988105735e-05,0.01771371956739317,0.0,20.0,0.48518698397280235,905,0.00011343185956816647,0.0008861566977799443,3.600087526388315e-06
02ec921faa245b5813385e04a51a6f0e2d99a570ff820bc42b6d1048c278f21216,1.1629726724098552e-10,37.808510638297875,0.0,0.0012277002295992454,0.001007823009400652,47,99333332,0.0005507751551253592,0.020735704869891132,0.0,3.0,0.49974987493746875,951,0.001007823009400652,0.003317947205722757,5.716534683118169e-07
023631624e30ef7bcb2887e600da8e59608a093718bc40d35b7a57145a0f3db9af,1.1629726473199999e-10,191.6078431372549,0.0,0.0001227206414034477,0.0006209693030919622,51,49800000,0.0002838877496631479,0.030929430174371275,0.0,39.0,0.5063355296502787,973,0.0006209693030919622,0.0,1.2277037588221286e-05
03cc7b9b1f83581f4b8b6fd2308692d961d349f89bac1d06845234ee2128002acb,1.1629723455230571e-10,319.6666666666667,1000.0,9.564713357403655e-06,0.0,15,41000000,2.6000710413164566e-05,0.010203236802495515,1000.0,195.0,0.47435897435897434,876,0.0,0.0,1.8238750576306452e-07
03ac80331775d256eeb7438463e9cf1b986fcc77f84d9501cb52f34ab957fb6e1b,1.1629725668887174e-10,54.53125,31.25,0.0,0.0003683784236349442,32,69600000,0.00015749554263819998,0.013101831517231927,0.0,50.0,0.47639484978540775,868,0.0003683784236349442,0.0,1.6507051505504295e-07
02db3bce6ad28505ec56254e3c27b912f3d3723d7573e3b4174368b80ebf8f2ba8,1.1629729864084958e-10,1711.3725490196077,0.0,0.0005918193321893411,0.0008450793644374317,51,183809432,0.0002899722173590363,0.025438506899826446,0.0,423.0,0.5030211480362538,960,0.0008450793644374317,0.0,0.002174962581222149
02b20c736785ce8e801d50ae0bb6f6daa534a992445b44f4b6255ebedebd84c037,1.1629724354843913e-10,1.0,1000.0,0.003748193735142116,0.0,36,99861157,0.00020279441400633064,0.01178572634765366,1000.0,1.0,0.444,712,0.0,0.0023194537222593335,1.941474988666025e-05
0318ac9faa9629e7da08819bc8fe0dd2ae3044d69b1b2283a63479acffeb968483,1.1629729774095237e-10,36.48275862068966,275.86206896551727,0.007124497979601205,0.0008496880650775879,58,172304804,0.000621719257775763,0.024274660466133902,0.0,50.0,0.49455445544554455,919,0.0008496880650775879,0.004884644163201278,9.756197835704796e-06
0333175e2ddb8ae3fab14125c312cf62b9da6dc54fc922edd1aa11e4e059496594,1.162971968367841e-10,272.390243902439,0.0,0.0013935301301200075,0.0006467897722256394,41,155686362,0.0002505959286034781,0.022796358655194467,0.0,32.0,0.4987518721917124,953,0.0006467897722256394,0.0011720136970637973,4.5214276142409826e-07
037e27d212432eaf499e4fb648d996944f3454c094dab36336bac573f82211a335,1.1629730781184398e-10,1035.8387096774193,0.0,0.0025753404052911814,0.005923258827779529,155,1732577387,0.0038693508882610196,0.07092269316635537,0.0,1000.0,0.5408770979967515,995,0.005923258827779529,0.0070185415876798645,0.005295657323144158
0325bb9bda523a85dc834b190289b7e25e8d92615ab2f2abffbe97983f0bb12ffb,1.1629731216640022e-10,473.6842105263158,0.0,3.637116982164566e-05,0.00012613207858844979,19,314120566,3.895788072823112e-05,0.009891520497225888,0.0,500.0,0.46857410881801126,846,0.00012613207858844979,3.0090210450931894e-05,0.002117695791562787
02fcc5bfc48e83f06c04483a2985e1c390cb0f35058baa875ad2053858b8e80dbd,1.1629731203615884e-10,486.1111111111111,0.0,6.027940417153084e-05,0.0007544135151294548,36,674074684,0.00028051844333327623,0.01677533254482403,0.0,500.0,0.4943097476496784,940,0.0007544135151294548,9.227664538285781e-05,0.0006362056381335076
02ee6c2cd1a8abf7eec1fc55f8fa41d307e216c9738ae743ba72f86007d9c6a179,1.162972810316281e-10,342.25925925925924,1000.0,0.0,0.0,27,107382063,5.6735036999358904e-05,0.018598304505972572,1000.0,439.0,0.49382105783489866,947,0.0,0.0,0.0021198152541449344
032e60320fe7ccfda6880e8ca639f5f63a1c5aa130270931e841fb517728ccb483,1.1629727320695636e-10,67.27272727272727,0.0,3.9936595898761784e-05,8.823389887932115e-05,11,40311957,1.680020236247091e-05,0.007405622332224501,0.0,6.0,0.47011764705882353,861,8.823389887932115e-05,2.0060140300621263e-06,0.0021201441251614485
03797da684da0b6de8a813f9d7ebb0412c5d7504619b3fa5255861b991a7f86960,1.1629728617778413e-10,133.69565217391303,0.0,5.428177646797902e-05,0.0006408696488068869,46,179722764,0.00034576827177011215,0.019895000701063047,0.0,100.0,0.4863680623174294,897,0.0006408696488068869,1.1033077165341695e-05,0.00213459830339112
0276a2c2013be046cc8e28bfcd239f0aa5ac3a554f2352a925c2e41c3f7c4e1cee,1.1629726914795053e-10,615.6153846153846,0.0,1.44080100288814e-06,4.373862032534722e-05,13,39600000,2.6786788207049807e-05,0.012033154926860913,0.0,500.0,0.4847161572052402,923,4.373862032534722e-05,0.0,0.0021201482467719285
035f5236d7e6c6d16107c1f86e4514e6ccdd6b2c13c2abc1d7a83cd26ecb4c1d0e,1.1629731646329586e-10,19.873684210526317,0.2631578947368421,0.005120015438162416,0.006267029402509812,95,3919153985,0.00369210733319584,0.040350963785431564,0.0,9.0,0.5176165803108809,972,0.006267029402509812,0.00683638313898835,1.9802578067174153e-06
0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782,1.1629731639202864e-10,14.454545454545455,0.21212121212121213,0.0008840388319279428,0.001631408657320252,66,918376602,0.0009904296672871202,0.02883666359044421,0.0,9.0,0.5076219512195121,963,0.001631408657320252,0.002624833246603102,1.4235070466208736e-06
03037dc08e9ac63b82581f79b662a4d0ceca8a8ca162b1af3551595b8f2d97b70a,1.162973132706358e-10,495.0,0.0,0.0023461443135474325,0.009478531167999878,110,16172789550,0.0035012327626092908,0.05125501322164544,0.0,500.0,0.5241343126967472,981,0.009478531167999878,0.003111996431969712,0.44508334010572015
03aab7e9327716ee946b8fbfae039b0db85356549e72c5cca113ea67893d0821e5,1.1629731223249568e-10,490.8333333333333,0.0,0.0011627870608691025,0.002569657998292913,60,12401162695,0.001389473925505007,0.03550983263317311,0.0,500.0,0.5076219512195121,969,0.002569657998292913,0.0009486774683835472,0.44507613520699485
0336350b10294b9d8759944709db961cb9ef8e4c7d3a80d057684ae5b0d841c101,1.1629727519421897e-10,0.0,0.0,0.004871010707780478,0.00014459914647055953,17,41866612,4.208165220796369e-05,0.01108239100091851,0.0,0.0,0.4793666026871401,896,0.00014459914647055953,0.0032136344761595262,4.897506845208326e-08
029a8741675c4c9078b577ddc4348d602d2fb45a12e6087b617925997a84f4c02e,1.162972158064179e-10,269.2682926829268,0.0,0.0001583744174402453,0.0006660608255717682,41,95095313,0.00024328890757448755,0.02140117789236298,0.0,10.0,0.5,958,0.0006660608255717682,0.0,0.00472373589292197
024d2387409269f3b79e2708bb39b895c9f4b6a8322153af54eba487d4993bf60f,1.162973164061765e-10,11.285714285714286,0.07936507936507936,0.00017025493437727938,0.0015909223418977432,63,805970426,0.0007856318423572072,0.0313192758932463,0.0,9.0,0.5063355296502787,961,0.0015909223418977432,0.0019516464239243115,0.0017347296503267657
02309f3556d51e9d855594762dcf68cb283fbfd7e48618b6cecb8cd90e2e34d8ad,1.1629725715623742e-10,607.2222222222222,666.6666666666666,0.0,8.498180062727199e-05,27,62064928,7.987344579980393e-05,0.015100680673990344,1000.0,225.0,0.4921182266009852,940,8.498180062727199e-05,0.0,5.966318601137301e-07
03fbe1c1baedbc99b2642ae524d9c2a6f12b771a3ab91e0f56ca6efc6f7f7d53b6,1.1629727835169014e-10,66.42857142857143,228.3116883116883,0.0023034253684571233,0.0007370858288906949,77,184012742,0.0009360916499094883,0.035535058178704455,100.0,75.0,0.515214027849407,981,0.0007370858288906949,0.0009137393906932986,0.00012143597902703653
03beddc8adbf7d56a7da15cdaf95d97b24d07088c3571b421c0e6f9d551a210342,1.1629718417989517e-10,202.6,1.0,0.0,0.0010011020022124533,20,67890346,5.175058857520426e-05,0.011981485334361875,1.0,290.0,0.4842462433349491,914,0.0010011020022124533,0.0,0.002544110812016632
027cf99e95e346897a6f88212d5240fa790e3b4c97581bcffa354de10128998ce7,1.162972699977139e-10,634.2608695652174,0.0,0.0003132200856315009,0.00013725879400338723,23,56423223,7.052178213872097e-05,0.012939414574688623,0.0,600.0,0.47435897435897434,868,0.00013725879400338723,0.0017071179395828694,2.6774822253600987e-06
03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,1.162973164561881e-10,10.222222222222221,0.06349206349206349,0.0006177231923316633,0.001304730167686233,63,879230995,0.0008079467966877427,0.02747125569272231,0.0,9.0,0.5035282258064516,950,0.001304730167686233,0.0018137796917578712,0.0021183792880034597
03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,1.1629731648266961e-10,12.551282051282051,0.14102564102564102,0.0007203657766189296,0.002453678130537504,78,1160212816,0.0017536559747860071,0.03490463257136892,0.0,9.0,0.5141533710756562,976,0.002453678130537504,0.002337078867754608,0.0014136700732450957
038118e0490f8d3df07b6bdc5e7034dee90d769012764d31bfeb167269866824f0,1.1629718354941734e-10,194.46666666666667,252.33333333333334,0.0,0.0,15,76515456,3.2593565328704833e-05,0.006284212908078734,249.0,83.0,0.4397007042253521,710,0.0,0.0,0.002827187177390351
03f9dc7982e336c1d4115459d59f40589db9db1a70adf741ed96584b79f60612cb,1.1629725946263116e-10,67.125,300.0,0.00016474537052880598,0.0,64,136110583,0.0008206800320326958,0.0304934905538981,300.0,14.5,0.5068493150684932,962,0.0,5.015035075155316e-06,0.06770171693938953
02d3db7c13440cf6b4d636208acceb0d07c60e4e14aacd2aa87c0e91ee827422e3,1.1629725221018434e-10,1.0,1000.0,0.0008413592038682044,0.0,27,110567679,8.974262102689385e-05,0.011431958566474347,1000.0,1.0,0.46989651928504234,844,0.0,0.00405164683721798,1.5999919786509717e-07
02c29b89b2121b2c1fa2e5422bc70e0bb7ae7326c7a9d2b796ed6b89cdc5a2871b,1.1629725808865371e-10,88.06976744186046,0.0,0.0,0.0007422451910042751,43,222760375,0.0001901821625879214,0.027434315726977725,0.0,30.0,0.5017579105976896,963,0.0007422451910042751,0.0,0.0010627665515488543
0215bea618806194ad88b80de8bc11c6391edb2fa1beeea6174305856596faeee8,1.1629718602467478e-10,309.6666666666667,0.0,0.0,0.000488946481508846,33,106100983,0.00024164612467411832,0.015859991314037886,0.0,275.0,0.4899460519862678,925,0.000488946481508846,0.0,1.6452821469857783e-07
033fc997c1622281b143fce0cce0711f18fdc8129684840b835d6a4c5ef9d49ddf,1.1629727451118333e-10,650.8387096774194,32.25806451612903,0.0005174642099268736,0.0002563633371990342,31,176876640,0.0001500198574805122,0.015508051805781832,0.0,1000.0,0.4892262487757101,924,0.0002563633371990342,0.004820117378567612,7.846282131201442e-05
02651fa5f3f6676c6f13d88b3ffd3101421cd3bd1773d4af92242c46f0f902ef39,1.1629727686322989e-10,488.96,1000.0,0.0,0.0,25,91228463,0.00016788537148882402,0.007413502030486196,1000.0,465.0,0.44858554108666365,745,0.0,0.0,2.142474323912956e-07
02ac10d3b0a3da8434898323f75b97281e157fd858c2fb761d1994941aac515d1c,1.1629729934074107e-10,512.1571428571428,1028.5714285714287,0.0001660303641850878,0.0,70,374286010,0.0010342561295169092,0.03783429971937693,1000.0,300.0,0.5123076923076924,977,0.0,1.7051119255528074e-05,0.002129582530760517
03a6680e79e30f050d4f32f1fb9d046cc6efb5ed4cc99eeedba6b2e89cbf838691,1.1629725297952822e-10,8635.038461538461,6384.615384615385,0.0026812586443331456,3.616183955139035e-05,26,45631294,9.399570418225569e-05,0.014766264032565648,1000.0,100.0,0.4873170731707317,921,3.616183955139035e-05,0.004700592375943077,6.268618782704216e-06
0332052748755d74b3395b91eaea78b53bd64b55eb031ccb6a7ae23ac445bb6af7,1.1629721065829148e-10,1170.5882352941176,235.2941176470588,0.0,0.0005759687223987357,51,97175727,0.000349045995001677,0.025529041304116734,0.0,1500.0,0.5058227848101265,971,0.0005759687223987357,0.0,0.0021410665240621327
03a01da97af71f7859cd1b2b6a70f221ecd49f6eabf0bf1e267bae9570b47232a6,1.1629728110917718e-10,813.969696969697,1437.878787878788,0.0007833643940792422,0.001108161375581265,33,99594089,0.00017146561441924057,0.01903903181857734,1000.0,1.0,0.4995,964,0.001108161375581265,0.00022617808188950473,0.0036052461148014196
02a4002deca0ad6781b1c55ea5c692faae768fef44e1997c5723cb5393a98709ae,1.1629729134531804e-10,1304.4807692307693,442.4423076923077,1.414239891193799e-05,0.0013367471874982703,52,309152514,0.0004102286796004869,0.027549889318628604,1.0,1079.5,0.5035282258064516,961,0.0013367471874982703,4.2126294631304654e-05,7.458925732377104e-05
0385218f0e307b6a0e989d2a717d346942d96b4fd550e937de5f8ffe1568510a18,1.1629729433056557e-10,500.0,0.0,0.0,0.0021949601562997324,53,232598051,0.0009650109453049444,0.027361849233615395,0.0,500.0,0.5020100502512563,954,0.0021949601562997324,0.0,0.0024033858391425975
03bec3989098df0675033530169ef105b1bd3be8fd989cb7955cb4b59616ab3530,1.1629726155575153e-10,241.1764705882353,0.0,0.0,8.889049397989027e-05,17,64563607,7.55043733808561e-05,0.006806113306609195,0.0,200.0,0.4580467675378267,799,8.889049397989027e-05,0.0,1.8130251725364784e-07
022f3bfa1de8491bad95ea018b17d47efbfe713cd2da59ad5fc380198612b8954a,1.1629724762021007e-10,271.4642857142857,1291.0,1.808527601944501e-06,0.0,28,56856907,0.000126933408931991,0.013087146215492673,198.0,100.0,0.47982708933717577,887,0.0,0.0,0.004669704472195611
0266ad254117f16f16c3457e081e6207e91c5e414477a208cf4d9c633322799038,1.1629727597719652e-10,397.82142857142856,392.85714285714283,0.0,8.871466500313951e-05,28,91629563,6.0452254373488165e-05,0.0182209819883579,0.0,125.0,0.4906679764243615,933,8.871466500313951e-05,0.0,3.150347172137533e-07
03c445275ee7d79ee5778ca2ac81b7c4d84aed7ee04629e8d8f35434b3c21e2da8,1.1629729109027793e-10,4084.8125,812.5,0.008546028402156704,0.00037505813458041593,64,271242728,0.0014190209586658086,0.03444441243840986,1000.0,1.0,0.513360739979445,987,0.00037505813458041593,0.007603664834793763,0.00212782436013495
026d665c34210fd99f9d4be36bcfbd7d637ae890631274d1f82cbf45af8cd8b2c6,1.1629725042874967e-10,119.55555555555556,0.0,0.0,0.0006550438912491618,45,113869176,0.00031676889955472833,0.022641696683957133,0.0,40.0,0.4980059820538385,946,0.0006550438912491618,0.0,3.7894197645497056e-07
0274f089ac9a100701b3c8c5004e34f9f0c0440850a938088d7b6207c9ca5ff4ce,1.1629727634646171e-10,444.25,1000.0,0.0,0.0,20,46823437,0.00012412815108840084,0.009886640026278364,1000.0,420.0,0.4835430784123911,911,0.0,0.0,6.98011085787906e-08
032b9dd79393e4a31411b8e00e38917077f58c776ef420d8671531b948fc838997,1.162972480819707e-10,811.5,1000.0,0.0,0.0,16,103497074,2.0752071727649933e-05,0.011773045473134198,1000.0,999.0,0.4805194805194805,902,0.0,0.0,3.873176325268836e-07
0399d0b447f378db24fe5f4ecc7afb65bc074596a0fc8cf299d5cb8319ad299f8d,1.1629728903895013e-10,500.0,0.0,0.0,0.0007090742403227896,42,220525970,0.0003827131717560534,0.02042855434249404,0.0,500.0,0.4977578475336323,948,0.0007090742403227896,0.0,0.004688248888237196
03391210b7fd47678df727ed7c39ea2f3c8dd43d6fb747582b1c13d4c1376f4714,1.1629726901366122e-10,235.12820512820514,0.0,0.0,0.0007741024590049206,39,66259523,0.0004162806815874725,0.0202223818889786,0.0,190.0,0.5,960,0.0007741024590049206,0.0,0.0038376537045186543
0382b31dcff337311bf919411c5073c9c9a129890993f94f4a16eaaeffd91c7788,1.1629729886904269e-10,898.6842105263158,1000.0,0.0,0.0,38,217915140,0.0003787332185489273,0.019960644463736972,1000.0,800.0,0.5,961,0.0,0.0,0.0010617726520752244
03c91650dafc58f35cb862c3e5b67d281b42b2b0f2c36251c017c9aae0821c841b,1.1629722616898411e-10,20.74074074074074,0.0,0.0037669093404880012,0.00021858411308798054,27,110325000,0.00010281906944769386,0.014859264394853165,0.0,40.0,0.48613138686131385,915,0.00021858411308798054,0.0015581713978507566,3.446007704275829e-07
02e2571d095c6cc22e9197dda1bb971cbf733a7b10802b94689d256c6a7e77aa27,1.1629726809543321e-10,4199.1,3174.75,0.0,0.0,20,64065184,3.473478850114621e-05,0.010504326110462153,1000.0,188.0,0.46486738017682644,828,0.0,0.0,8.461135315876463e-08
03b3007e8230bbb7542bd697846b26736dc8f9c117f3a8e895247354c773fd66b8,1.1629725513836469e-10,92.66666666666667,83.33333333333333,0.0010077975063501677,0.0,27,145167903,7.120258520391696e-05,0.01560125492544701,10.0,100.0,0.48970588235294116,930,0.0,0.001001001001001001,4.2923404596713507e-07
025e9497188d33af48bb15cfc3cd6d7c549eed05b5f54d45615d3cb7ec3b562588,1.1629727516620761e-10,80.4,0.0,0.00614577281544556,0.0021484072665602203,100,326000860,0.001306348341819567,0.04813459746104787,0.0,5.0,0.5195007800312013,974,0.0021484072665602203,0.004841180525883265,3.161648318021067e-07
